FPPWR;50;14;3.37600%;71;259200;13000;17603MiliSegs;69MiliSegs;4_TSP_thread;251520;248355;5773;793;79990;193223;1.3024703265508313;1.7472056051400477;-1;map_2.txt
FPPWR;50;16;3.56952%;71;259200;13000;20977MiliSegs;109MiliSegs;4_TSP_thread;251115;247525;5742;793;84894;193223;1.3771302488187789;1.8473585468284184;-1;map_2.txt
DADCA-NSN;50;8;7.88121%;71;259200;13000;8677MiliSegs;22MiliSegs;4_TSP_thread;251740;228925;2629;200;187434;78112;3.040590825522024;10.089629531638016;-1;map_2.txt
DADCA-NSN;50;2;2.90725%;71;259200;13000;6527MiliSegs;43MiliSegs;4_TSP_thread;255925;248725;3698;200;69108;78112;1.1216254191434212;3.7219032753222905;-1;map_2.txt
DADCA-NSN;50;4;4.97203%;71;259200;13000;9070MiliSegs;28MiliSegs;4_TSP_thread;254935;240725;2984;200;119005;78112;1.9182211886526461;6.365256709580677;-1;map_2.txt
DADCA-NSN;50;6;5.67666%;71;259200;13000;10054MiliSegs;26MiliSegs;4_TSP_thread;253805;238065;2933;200;137318;78112;2.1900690395900027;7.2673327409582225;-1;map_2.txt
DADCA-NSN;50;10;8.90432%;71;259200;13000;12697MiliSegs;44MiliSegs;4_TSP_thread;249420;227200;2767;199;211022;78112;3.4353090230147854;11.399427728971634;-1;map_2.txt
DADCA-NSN;50;12;11.08935%;71;259200;13000;14079MiliSegs;39MiliSegs;4_TSP_thread;248180;219430;2601;200;258023;78112;4.278299325560126;14.196732706692758;-1;map_2.txt
DADCA-NSN;50;14;13.25876%;71;259200;13000;16342MiliSegs;22MiliSegs;4_TSP_thread;246210;211870;2508;1803;314671;78112;5.115261464525226;16.974034355860027;-1;map_2.txt
DADCA-NSN;50;16;14.50069%;71;259200;13000;16083MiliSegs;26MiliSegs;4_TSP_thread;245765;206210;2427;200;344852;78112;5.594403720850478;18.563977934817235;-1;map_2.txt
DADCA-parted-nsn;50;8;6.24907%;71;259200;13000;8792MiliSegs;22MiliSegs;4_TSP_thread;254940;206920;8878;200;139200;87248;2.410908207590308;7.162426730783604;-1;map_2.txt
DADCA-parted-nsn;50;2;2.57697%;71;259200;13000;6735MiliSegs;21MiliSegs;4_TSP_thread;256250;248885;2661;200;60577;87248;0.9942004601051675;2.9536122233089515;-1;map_2.txt
DADCA-parted-nsn;50;4;3.97033%;71;259200;13000;7960MiliSegs;21MiliSegs;4_TSP_thread;254195;234790;4830;199;96436;87248;1.5317638079180016;4.5506278540751195;-1;map_2.txt
DADCA-parted-nsn;50;6;4.06451%;71;259200;13000;10232MiliSegs;24MiliSegs;4_TSP_thread;256875;205380;15050;200;90548;87248;1.5680965172991939;4.658566583577286;-1;map_2.txt
DADCA-parted-nsn;50;10;6.76022%;71;259200;13000;11635MiliSegs;23MiliSegs;4_TSP_thread;255825;186085;6732;199;161508;87248;2.608111020614234;7.748285078663229;-1;map_2.txt
DADCA-parted-nsn;50;12;8.36582%;71;259200;13000;14615MiliSegs;35MiliSegs;4_TSP_thread;254830;172415;18497;199;196491;87248;3.2275532026367912;9.588549767598757;-1;map_2.txt
DADCA-parted-nsn;50;14;10.48221%;71;259200;13000;15121MiliSegs;37MiliSegs;4_TSP_thread;253320;168175;14358;200;185824;87248;4.0440642384926075;12.014274832859021;-1;map_2.txt
DADCA-parted-nsn;50;16;11.94718%;71;259200;13000;16779MiliSegs;21MiliSegs;4_TSP_thread;252170;174050;6294;199;131975;87248;4.609252948292944;13.693361042058628;-1;map_2.txt
DADCA-lkh;50;8;8.25289%;71;259200;13000;8788MiliSegs;71MiliSegs;4_TSP_thread;251550;228765;2902;216;197584;73838;3.1839866969593067;11.17702743643994;-1;map_2.txt
DADCA-lkh;50;2;3.02539%;71;259200;13000;6669MiliSegs;49MiliSegs;4_TSP_thread;255850;248140;3720;216;73395;73838;1.1672013126809948;4.097329020923018;-1;map_2.txt
DADCA-lkh;50;4;5.24109%;71;259200;13000;9174MiliSegs;35MiliSegs;4_TSP_thread;254995;238765;3127;216;126387;73838;2.0220246770690453;7.098090363990039;-1;map_2.txt
DADCA-lkh;50;6;5.91022%;71;259200;13000;10879MiliSegs;62MiliSegs;4_TSP_thread;254395;236300;3021;216;143033;73838;2.2801789218488033;8.00431182511999;-1;map_2.txt
DADCA-lkh;50;10;9.35590%;71;259200;13000;12685MiliSegs;32MiliSegs;4_TSP_thread;249695;225805;2874;216;224139;73838;3.609530392661181;12.67085075134454;-1;map_2.txt
DADCA-lkh;50;12;11.64097%;71;259200;13000;14763MiliSegs;56MiliSegs;4_TSP_thread;247805;215250;2771;216;274145;73838;4.491115826474624;15.765557331214584;-1;map_2.txt
DADCA-lkh;50;14;13.85571%;71;259200;13000;16061MiliSegs;41MiliSegs;4_TSP_thread;245770;207995;2776;216;329754;73838;5.345567081999695;18.76501242794118;-1;map_2.txt
DADCA-lkh;50;16;15.23106%;71;259200;13000;16400MiliSegs;37MiliSegs;4_TSP_thread;244605;204145;2741;216;362234;73838;5.876179436252095;20.627667459526844;-1;map_2.txt
DADCA-lkh-cutted;50;8;6.20876%;71;259200;13000;8498MiliSegs;24MiliSegs;4_TSP_thread;254215;182800;4635;199;126973;77235;2.3953540571178182;8.038787746551932;-1;map_2.txt
DADCA-lkh-cutted;50;2;2.90394%;71;259200;13000;7057MiliSegs;52MiliSegs;4_TSP_thread;255835;247890;2324;216;70081;77235;1.1203453646547763;3.7598694700397233;-1;map_2.txt
DADCA-lkh-cutted;50;4;4.60930%;71;259200;13000;8198MiliSegs;25MiliSegs;4_TSP_thread;255425;229245;9843;200;108064;77235;1.7782784874638027;5.967887407918918;-1;map_2.txt
DADCA-lkh-cutted;50;6;5.21466%;71;259200;13000;10306MiliSegs;29MiliSegs;4_TSP_thread;257125;204510;7932;200;124306;77235;2.0118288942234415;6.751680577234622;-1;map_2.txt
DADCA-lkh-cutted;50;10;7.31466%;71;259200;13000;12223MiliSegs;47MiliSegs;4_TSP_thread;254495;170050;7776;199;169426;77235;2.822014079408628;9.470655135401259;-1;map_2.txt
DADCA-lkh-cutted;50;12;9.92569%;71;259200;13000;13755MiliSegs;31MiliSegs;4_TSP_thread;254685;151970;9270;692;229476;77235;3.8293574245541837;12.85129079360969;-1;map_2.txt
DADCA-lkh-cutted;50;14;12.25062%;71;259200;13000;15966MiliSegs;31MiliSegs;4_TSP_thread;252240;154810;8530;199;197726;77235;4.726318396585886;15.861484150903886;-1;map_2.txt
DADCA-lkh-cutted;50;16;13.16188%;71;259200;13000;17769MiliSegs;47MiliSegs;4_TSP_thread;250565;161165;16853;199;274135;77235;5.077886850327693;17.041344877386393;-1;map_2.txt
TSPConcorde;50;8;7.77014%;71;259200;13000;8488MiliSegs;117MiliSegs;4_TSP_thread;241060;237715;2338;187;187053;75987;2.997738768861454;10.225616077603917;-1;map_3.txt
TSPConcorde;50;2;2.82276%;71;259200;13000;6264MiliSegs;35MiliSegs;4_TSP_thread;252825;251155;2482;187;68006;75987;1.0890286827465312;3.7147964068577637;-1;map_3.txt
