FPPWRMobility;20;1;0.72083;71;36000;30000;1139;1;35800;35695;5975;627;215683;11
FPPWRMobility;20;2;0.68611;71;36000;30000;1352;1;35805;35665;6155;609;215683;11
FPPWRMobility;20;5;0.66042;71;36000;30000;1739;1;35795;35685;6080;605;215683;11
FPPWRMobility;20;10;0.99306;71;36000;30000;2779;1;35720;35520;6348;987;215683;11
FPPWRMobility;20;1;0.74236;71;36000;30000;1196;1;35780;35580;5623;967;203011;12
FPPWRMobility;20;2;0.70139;71;36000;30000;1197;1;35805;35580;5537;905;203011;12
FPPWRMobility;20;5;0.71389;71;36000;30000;1616;1;35800;35500;5416;916;203011;12
FPPWRMobility;20;10;1.03819;71;36000;30000;2827;1;35720;35400;5522;1229;203011;12
FPPWRMobility;20;1;0.94444;71;36000;30000;1072;1;35720;35570;4807;1276;154342;13
FPPWRMobility;20;2;0.98542;71;36000;30000;1345;1;35715;35530;4869;1335;154342;13
FPPWRMobility;20;5;1.07014;71;36000;30000;1576;1;35730;35500;4865;1246;154342;13
FPPWRMobility;20;10;1.65069;71;36000;30000;2628;1;35565;35160;4832;1911;154342;13
FPPWRMobility;20;1;0.79028;71;36000;30000;1100;1;35795;35625;5179;881;160654;14
FPPWRMobility;20;2;0.82361;71;36000;30000;1204;1;35780;35620;5193;937;160654;14
FPPWRMobility;20;5;0.90069;71;36000;30000;1544;1;35790;35485;5289;914;160654;14
FPPWRMobility;20;10;1.33403;71;36000;30000;2557;1;35660;35360;5244;1497;160654;14
FPPWRMobility;20;2;0.61806;71;36000;30000;1013;1;35855;35720;7468;590;230299;15
FPPWRMobility;20;1;0.66250;71;36000;30000;1122;1;35840;35695;7436;642;230299;15
FPPWRMobility;20;5;0.61944;71;36000;30000;1550;1;35880;35710;7542;604;230299;15
FPPWRMobility;20;10;0.86944;71;36000;30000;2473;1;35775;35595;7621;608;230299;15
FPPWRMobility;20;1;0.80903;71;36000;30000;924;1;35790;35630;5794;955;177302;16
FPPWRMobility;20;2;0.81597;71;36000;30000;1091;1;35785;35630;5784;959;177302;16
FPPWRMobility;20;5;0.80833;71;36000;30000;1483;1;35820;35580;5875;924;177302;16
FPPWRMobility;20;10;1.21458;71;36000;30000;2586;1;35710;35445;5831;1270;177302;16
FPPWRMobility;20;1;0.87153;71;36000;30000;1063;1;35770;35620;5595;938;168577;17
FPPWRMobility;20;2;0.89375;71;36000;30000;1065;1;35765;35570;5545;976;168577;17
FPPWRMobility;20;5;0.93125;71;36000;30000;1447;1;35775;35560;5481;927;168577;17
FPPWRMobility;20;10;1.40000;71;36000;30000;2465;1;35595;35360;5621;1265;168577;17
FPPWRMobility;20;2;0.61042;71;36000;30000;1072;1;35840;35720;7254;676;262657;18
FPPWRMobility;20;1;0.59722;71;36000;30000;1105;1;35880;35705;7226;655;262657;18
FPPWRMobility;20;5;0.57778;71;36000;30000;1614;1;35860;35700;7153;611;262657;18
FPPWRMobility;20;10;0.76181;71;36000;30000;2739;1;35840;35620;7044;686;262657;18
FPPWRMobility;20;1;0.87778;71;36000;30000;1071;1;35795;35615;5581;903;156360;19
FPPWRMobility;20;2;0.87361;71;36000;30000;1235;1;35755;35635;5561;927;156360;19
FPPWRMobility;20;5;1.03125;71;36000;30000;1513;1;35755;35525;5573;942;156360;19
FPPWRMobility;20;10;1.55486;71;36000;30000;2541;1;35580;35255;5544;1539;156360;19
FPPWRMobility;20;1;0.70347;71;36000;30000;983;1;35820;35670;6023;934;215051;20
FPPWRMobility;20;2;0.68333;71;36000;30000;938;1;35830;35700;6287;910;215051;20
FPPWRMobility;20;5;0.70764;71;36000;30000;1405;1;35775;35670;6066;942;215051;20
FPPWRMobility;20;10;0.96458;71;36000;30000;2574;1;35715;35550;6154;1229;215051;20
FPPWRMobility;20;1;0.67847;71;36000;30000;1234;1;35835;35630;6530;629;218551;21
FPPWRMobility;20;2;0.69514;71;36000;30000;1377;1;35840;35665;6369;641;218551;21
FPPWRMobility;20;5;0.69167;71;36000;30000;1607;1;35815;35650;6457;624;218551;21
FPPWRMobility;20;10;0.96181;71;36000;30000;2702;1;35795;35525;6653;958;218551;21
FPPWRMobility;20;1;0.58056;71;36000;30000;1043;1;35850;35705;6688;606;254578;22
FPPWRMobility;20;2;0.59444;71;36000;30000;1425;1;35860;35725;6662;626;254578;22
FPPWRMobility;20;5;0.58542;71;36000;30000;1696;1;35855;35710;6587;628;254578;22
FPPWRMobility;20;10;0.73125;71;36000;30000;2844;1;35875;35625;6697;608;254578;22
FPPWRMobility;20;1;0.59375;71;36000;30000;1255;1;35870;35690;7125;616;250518;23
FPPWRMobility;20;2;0.58889;71;36000;30000;1316;1;35870;35640;7324;629;250518;23
FPPWRMobility;20;5;0.61250;71;36000;30000;1629;1;35860;35615;7243;626;250518;23
FPPWRMobility;20;10;0.78403;71;36000;30000;2751;1;35865;35530;7320;623;250518;23
FPPWRMobility;20;2;0.67014;71;36000;30000;1061;1;35850;35680;6171;613;224538;24
FPPWRMobility;20;1;0.67708;71;36000;30000;1078;1;35850;35700;6365;627;224538;24
FPPWRMobility;20;5;0.67292;71;36000;30000;1447;1;35880;35705;6268;635;224538;24
FPPWRMobility;20;10;0.93681;71;36000;30000;2543;1;35800;35610;6181;957;224538;24
FPPWRMobility;20;1;0.79375;71;36000;30000;1102;1;35815;35605;5819;930;191905;25
FPPWRMobility;20;2;0.81458;71;36000;30000;1229;1;35795;35630;5791;958;191905;25
FPPWRMobility;20;5;0.78611;71;36000;30000;1536;1;35810;35650;5678;916;191905;25
FPPWRMobility;20;10;1.16181;71;36000;30000;2740;1;35705;35450;5778;1281;191905;25
FPPWRMobility;20;1;0.91389;71;36000;30000;947;1;35780;35500;5276;972;169011;26
FPPWRMobility;20;2;0.86528;71;36000;30000;1090;1;35770;35585;5328;903;169011;26
FPPWRMobility;20;5;0.91250;71;36000;30000;1447;1;35770;35570;5301;908;169011;26
FPPWRMobility;20;10;1.38611;71;36000;30000;2468;1;35595;35390;5243;1266;169011;26
FPPWRMobility;20;1;0.66111;71;36000;30000;1075;1;35870;35680;6705;650;242113;27
FPPWRMobility;20;2;0.63542;71;36000;30000;1258;1;35845;35675;6567;633;242113;27
FPPWRMobility;20;5;0.63194;71;36000;30000;1630;1;35860;35720;6788;641;242113;27
FPPWRMobility;20;10;0.82500;71;36000;30000;2864;1;35855;35615;6502;603;242113;27
FPPWRMobility;20;2;0.78333;71;36000;30000;1066;1;35790;35645;5827;901;180591;28
FPPWRMobility;20;1;0.78264;71;36000;30000;1002;1;35805;35630;6118;909;180591;28
FPPWRMobility;20;5;0.79514;71;36000;30000;1463;1;35825;35575;6038;909;180591;28
FPPWRMobility;20;10;1.23264;71;36000;30000;2573;1;35705;35435;5963;1256;180591;28
FPPWRMobility;20;1;0.64653;71;36000;30000;1053;1;35860;35690;7241;618;226185;29
FPPWRMobility;20;2;0.64722;71;36000;30000;1225;1;35860;35685;7217;621;226185;29
FPPWRMobility;20;5;0.65347;71;36000;30000;1673;1;35885;35670;7090;613;226185;29
FPPWRMobility;20;10;0.85486;71;36000;30000;2608;1;35825;35600;7183;886;226185;29
FPPWRMobility;20;1;0.70764;71;36000;30000;1057;1;35820;35650;5254;916;190787;30
FPPWRMobility;20;2;0.73958;71;36000;30000;1218;1;35810;35610;5274;975;190787;30
FPPWRMobility;20;5;0.73333;71;36000;30000;1538;1;35795;35635;5369;964;190787;30
FPPWRMobility;20;10;1.06806;71;36000;30000;2701;1;35735;35480;5247;1266;190787;30
FPPWRMobility;20;1;0.94236;71;36000;30000;1103;1;35730;35555;4795;1242;149123;31
FPPWRMobility;20;2;0.94861;71;36000;30000;1293;1;35730;35575;4861;1249;149123;31
FPPWRMobility;20;5;1.06458;71;36000;30000;1574;1;35695;35520;4681;1208;149123;31
FPPWRMobility;20;10;1.66111;71;36000;30000;2666;1;35550;35225;4766;1866;149123;31
FPPWRMobility;20;2;0.85486;71;36000;30000;1231;1;35760;35620;4369;905;165806;32
FPPWRMobility;20;1;0.87014;71;36000;30000;1274;1;35740;35630;4381;925;165806;32
FPPWRMobility;20;5;0.91250;71;36000;30000;1514;1;35780;35555;4477;943;165806;32
FPPWRMobility;20;10;1.34722;71;36000;30000;2672;1;35605;35390;4444;1544;165806;32
FPPWRMobility;20;2;0.87361;71;36000;30000;1217;1;35790;35605;6032;934;163831;33
FPPWRMobility;20;1;0.87639;71;36000;30000;1066;1;35790;35615;5895;959;163831;33
FPPWRMobility;20;5;0.95833;71;36000;30000;1693;1;35780;35535;5819;905;163831;33
FPPWRMobility;20;10;1.46597;71;36000;30000;2708;1;35605;35365;5865;1274;163831;33
FPPWRMobility;20;1;0.57083;71;36000;30000;1073;1;35865;35735;6348;614;253795;34
FPPWRMobility;20;2;0.59722;71;36000;30000;1176;1;35860;35705;6313;624;253795;34
FPPWRMobility;20;5;0.60139;71;36000;30000;1720;1;35875;35700;6620;622;253795;34
FPPWRMobility;20;10;0.70903;71;36000;30000;2731;1;35855;35645;6347;582;253795;34
FPPWRMobility;20;1;0.86528;71;36000;30000;1060;1;35770;35600;4779;938;169019;35
FPPWRMobility;20;2;0.89375;71;36000;30000;1235;1;35790;35615;4840;971;169019;35
FPPWRMobility;20;5;0.92708;71;36000;30000;1549;1;35775;35555;4713;963;169019;35
FPPWRMobility;20;10;1.40486;71;36000;30000;2576;1;35610;35410;4800;1250;169019;35
FPPWRMobility;20;1;0.86528;71;36000;30000;1000;1;35805;35600;6555;919;180530;36
FPPWRMobility;20;2;0.86111;71;36000;30000;1048;1;35805;35605;6494;934;180530;36
FPPWRMobility;20;5;0.88056;71;36000;30000;1412;1;35800;35600;6503;950;180530;36
FPPWRMobility;20;10;1.31736;71;36000;30000;2532;1;35675;35425;6447;1264;180530;36
FPPWRMobility;20;1;0.68542;71;36000;30000;1132;1;35790;35710;6272;927;205472;37
FPPWRMobility;20;2;0.70903;71;36000;30000;1224;1;35790;35700;6278;961;205472;37
FPPWRMobility;20;5;0.69306;71;36000;30000;1729;1;35785;35690;6323;938;205472;37
FPPWRMobility;20;10;1.02222;71;36000;30000;2789;1;35740;35535;6204;1279;205472;37
FPPWRMobility;20;1;0.64444;71;36000;30000;1105;1;35850;35725;6592;609;227545;38
FPPWRMobility;20;2;0.67569;71;36000;30000;1277;1;35825;35705;6583;654;227545;38
FPPWRMobility;20;5;0.63403;71;36000;30000;1739;1;35875;35725;6741;600;227545;38
FPPWRMobility;20;10;0.88194;71;36000;30000;2877;1;35770;35605;6572;926;227545;38
FPPWRMobility;20;1;0.55486;71;36000;30000;885;1;35865;35710;8241;634;261825;39
FPPWRMobility;20;2;0.55556;71;36000;30000;1234;1;35870;35725;8351;626;261825;39
FPPWRMobility;20;5;0.54583;71;36000;30000;1447;1;35855;35705;8315;625;261825;39
FPPWRMobility;20;10;0.71319;71;36000;30000;2566;1;35860;35655;8263;604;261825;39
FPPWRMobility;20;1;0.53819;71;36000;30000;1262;1;35870;35665;9423;626;286818;40
FPPWRMobility;20;2;0.54097;71;36000;30000;1307;1;35870;35695;9097;625;286818;40
FPPWRMobility;20;5;0.51528;71;36000;30000;1703;1;35870;35710;9225;603;286818;40
FPPWRMobility;20;10;0.63819;71;36000;30000;2926;1;35865;35620;9196;613;286818;40
FPPWRMobility;20;1;0.89792;71;36000;30000;967;1;35780;35530;5918;1004;166319;41
FPPWRMobility;20;2;0.88403;71;36000;30000;1089;1;35765;35545;5785;987;166319;41
FPPWRMobility;20;5;0.95625;71;36000;30000;1497;1;35780;35460;5784;989;166319;41
FPPWRMobility;20;10;1.38958;71;36000;30000;2701;1;35655;35155;5852;1241;166319;41
FPPWRMobility;20;2;0.65000;71;36000;30000;1162;1;35850;35705;6499;599;223323;42
FPPWRMobility;20;1;0.67361;71;36000;30000;1064;1;35860;35690;6614;627;223323;42
FPPWRMobility;20;5;0.67917;71;36000;30000;1520;1;35860;35690;6482;617;223323;42
FPPWRMobility;20;10;0.90972;71;36000;30000;2648;1;35805;35575;6649;933;223323;42
FPPWRMobility;20;1;0.67431;71;36000;30000;1164;1;35850;35690;5987;641;221033;43
FPPWRMobility;20;2;0.68194;71;36000;30000;1334;1;35850;35715;6095;662;221033;43
FPPWRMobility;20;5;0.66597;71;36000;30000;1635;1;35820;35665;6083;632;221033;43
FPPWRMobility;20;10;0.89514;71;36000;30000;2826;1;35770;35615;6035;925;221033;43
FPPWRMobility;20;1;0.78472;71;36000;30000;1011;1;35790;35630;6063;895;187869;44
FPPWRMobility;20;2;0.79861;71;36000;30000;1201;1;35825;35630;6022;916;187869;44
FPPWRMobility;20;5;0.80556;71;36000;30000;1674;1;35785;35600;6039;911;187869;44
FPPWRMobility;20;10;1.21667;71;36000;30000;2829;1;35695;35450;5939;1261;187869;44
FPPWRMobility;20;1;0.70417;71;36000;30000;1215;1;35815;35705;6170;954;206682;45
FPPWRMobility;20;2;0.69375;71;36000;30000;1287;1;35795;35710;6180;939;206682;45
FPPWRMobility;20;5;0.67708;71;36000;30000;1642;1;35795;35685;6186;915;206682;45
FPPWRMobility;20;10;0.95903;71;36000;30000;2886;1;35710;35580;6199;1215;206682;45
FPPWRMobility;20;1;0.77639;71;36000;30000;910;1;35780;35630;5148;942;171450;46
FPPWRMobility;20;2;0.76458;71;36000;30000;1322;1;35785;35605;5170;926;171450;46
FPPWRMobility;20;5;0.80278;71;36000;30000;1613;1;35785;35580;5218;937;171450;46
FPPWRMobility;20;10;1.26250;71;36000;30000;2604;1;35710;35385;5224;1277;171450;46
FPPWRMobility;20;1;0.48472;71;36000;30000;1167;1;35865;35730;7206;625;300462;47
FPPWRMobility;20;2;0.46250;71;36000;30000;1200;1;35895;35745;6995;592;300462;47
FPPWRMobility;20;5;0.48611;71;36000;30000;1646;1;35880;35760;7226;631;300462;47
FPPWRMobility;20;10;0.52431;71;36000;30000;2809;1;35890;35610;7470;612;300462;47
FPPWRMobility;20;1;0.60000;71;36000;30000;1084;1;35860;35690;7471;593;238036;48
FPPWRMobility;20;2;0.60694;71;36000;30000;1215;1;35880;35705;7833;616;238036;48
FPPWRMobility;20;5;0.58611;71;36000;30000;1626;1;35870;35710;7487;604;238036;48
FPPWRMobility;20;10;0.84167;71;36000;30000;2847;1;35800;35640;7584;629;238036;48
FPPWRMobility;20;1;0.52847;71;36000;30000;1230;1;35865;35745;7545;622;282166;49
FPPWRMobility;20;2;0.53889;71;36000;30000;1329;1;35885;35700;7639;630;282166;49
FPPWRMobility;20;5;0.52153;71;36000;30000;1604;1;35890;35715;7836;613;282166;49
FPPWRMobility;20;10;0.67083;71;36000;30000;2656;1;35865;35635;7626;650;282166;49
FPPWRMobility;20;1;0.71875;71;36000;30000;1171;1;35805;35650;5495;972;213448;50
FPPWRMobility;20;2;0.71181;71;36000;30000;1462;1;35785;35665;5521;962;213448;50
FPPWRMobility;20;5;0.69931;71;36000;30000;1784;1;35815;35670;5543;945;213448;50
FPPWRMobility;20;10;0.95833;71;36000;30000;2883;1;35720;35540;5466;1259;213448;50
FPPWRMobility;20;1;0.75139;71;36000;30000;1125;1;35810;35615;6293;905;191755;51
FPPWRMobility;20;2;0.80625;71;36000;30000;1355;1;35780;35615;6357;982;191755;51
FPPWRMobility;20;5;0.78125;71;36000;30000;1695;1;35780;35620;6432;953;191755;51
FPPWRMobility;20;10;1.14722;71;36000;30000;2767;1;35690;35415;6352;1238;191755;51
FPPWRMobility;20;2;1.26597;71;36000;30000;1170;1;35610;35440;3656;1525;110016;52
FPPWRMobility;20;1;1.30417;71;36000;30000;1139;1;35610;35430;3748;1590;110016;52
FPPWRMobility;20;5;1.75764;71;36000;30000;1583;1;35500;35215;3747;2137;110016;52
FPPWRMobility;20;10;2.80486;71;36000;30000;2497;1;35175;34825;3702;3133;110016;52
FPPWRMobility;20;1;0.70347;71;36000;30000;1265;1;35820;35680;5058;953;210294;53
FPPWRMobility;20;2;0.68681;71;36000;30000;1415;1;35830;35700;5233;929;210294;53
FPPWRMobility;20;5;0.69792;71;36000;30000;1789;1;35780;35715;5075;945;210294;53
FPPWRMobility;20;10;0.93958;71;36000;30000;2740;1;35710;35575;5027;1218;210294;53
FPPWRMobility;20;1;0.58819;71;36000;30000;1199;1;35865;35690;8252;612;249955;54
FPPWRMobility;20;2;0.57986;71;36000;30000;1314;1;35890;35705;8183;615;249955;54
FPPWRMobility;20;5;0.62153;71;36000;30000;1677;1;35860;35650;8221;644;249955;54
FPPWRMobility;20;10;0.78194;71;36000;30000;2916;1;35860;35560;8282;614;249955;54
FPPWRMobility;20;1;0.68681;71;36000;30000;1297;1;35785;35670;6503;608;211093;55
FPPWRMobility;20;2;0.68819;71;36000;30000;1338;1;35805;35700;6493;605;211093;55
FPPWRMobility;20;5;0.70694;71;36000;30000;1736;1;35805;35670;6601;643;211093;55
FPPWRMobility;20;10;0.97153;71;36000;30000;2796;1;35740;35550;6657;939;211093;55
FPPWRMobility;20;1;0.67917;71;36000;30000;1244;1;35815;35685;5878;571;207782;56
FPPWRMobility;20;2;0.66736;71;36000;30000;1203;1;35825;35715;5923;601;207782;56
FPPWRMobility;20;5;0.67986;71;36000;30000;1573;1;35830;35705;6062;620;207782;56
FPPWRMobility;20;10;1.00694;71;36000;30000;2684;1;35705;35555;5891;984;207782;56
FPPWRMobility;20;1;0.74792;71;36000;30000;1276;1;35810;35580;5034;963;197476;57
FPPWRMobility;20;2;0.71597;71;36000;30000;1279;1;35805;35545;5068;918;197476;57
FPPWRMobility;20;5;0.72847;71;36000;30000;1667;1;35815;35555;5076;934;197476;57
FPPWRMobility;20;10;1.04167;71;36000;30000;2802;1;35720;35240;4994;1260;197476;57
FPPWRMobility;20;1;0.83750;71;36000;30000;1057;1;35785;35630;5825;917;172419;58
FPPWRMobility;20;2;0.84931;71;36000;30000;1157;1;35780;35585;5723;942;172419;58
FPPWRMobility;20;5;0.87569;71;36000;30000;1490;1;35790;35580;5714;927;172419;58
FPPWRMobility;20;10;1.28819;71;36000;30000;2700;1;35680;35445;5792;1203;172419;58
FPPWRMobility;20;2;0.78264;71;36000;30000;1151;1;35795;35610;5954;886;174381;59
FPPWRMobility;20;1;0.81458;71;36000;30000;1189;1;35790;35645;5878;928;174381;59
FPPWRMobility;20;5;0.87639;71;36000;30000;1476;1;35775;35520;5848;917;174381;59
FPPWRMobility;20;10;1.29931;71;36000;30000;2562;1;35715;35375;5875;1204;174381;59
FPPWRMobility;20;1;0.71667;71;36000;30000;1079;1;35800;35680;5639;941;199161;60
FPPWRMobility;20;2;0.71181;71;36000;30000;1288;1;35810;35620;5653;932;199161;60
FPPWRMobility;20;5;0.69792;71;36000;30000;1563;1;35805;35695;5441;919;199161;60
FPPWRMobility;20;10;0.99375;71;36000;30000;2645;1;35730;35505;5580;1182;199161;60
FPPWRMobility;20;1;0.62500;71;36000;30000;1025;1;35885;35645;6713;610;240536;61
FPPWRMobility;20;2;0.59375;71;36000;30000;1136;1;35880;35675;6769;620;240536;61
FPPWRMobility;20;5;0.65833;71;36000;30000;1643;1;35870;35665;6622;665;240536;61
FPPWRMobility;20;10;0.83819;71;36000;30000;2737;1;35785;35620;6601;650;240536;61
FPPWRMobility;20;1;0.73194;71;36000;30000;1205;1;35785;35665;6895;959;206424;62
FPPWRMobility;20;2;0.70833;71;36000;30000;1273;1;35810;35600;6923;927;206424;62
FPPWRMobility;20;5;0.72361;71;36000;30000;1584;1;35795;35670;6965;946;206424;62
FPPWRMobility;20;10;1.04861;71;36000;30000;2767;1;35700;35475;6815;1254;206424;62
FPPWRMobility;20;1;0.91528;71;36000;30000;1094;1;35760;35525;4997;978;155851;63
FPPWRMobility;20;2;0.90139;71;36000;30000;1124;1;35785;35550;5102;958;155851;63
FPPWRMobility;20;5;1.04375;71;36000;30000;1512;1;35750;35420;5022;983;155851;63
FPPWRMobility;20;10;1.50486;71;36000;30000;2584;1;35625;35175;5086;1618;155851;63
FPPWRMobility;20;2;0.59792;71;36000;30000;1136;1;35870;35670;6482;682;266964;64
FPPWRMobility;20;1;0.52361;71;36000;30000;1074;1;35860;35715;6523;593;266964;64
FPPWRMobility;20;5;0.53681;71;36000;30000;1686;1;35865;35700;6729;601;266964;64
FPPWRMobility;20;10;0.67153;71;36000;30000;2716;1;35845;35650;6495;626;266964;64
FPPWRMobility;20;1;0.78889;71;36000;30000;1186;1;35790;35650;5335;881;176039;65
FPPWRMobility;20;2;0.82847;71;36000;30000;1361;1;35790;35595;5381;939;176039;65
FPPWRMobility;20;5;0.83681;71;36000;30000;1709;1;35775;35615;5390;954;176039;65
FPPWRMobility;20;10;1.20486;71;36000;30000;2786;1;35700;35445;5341;1213;176039;65
FPPWRMobility;20;1;0.78472;71;36000;30000;1176;1;35815;35610;5578;971;196653;66
FPPWRMobility;20;2;0.76250;71;36000;30000;1302;1;35795;35660;5343;958;196653;66
FPPWRMobility;20;5;0.77708;71;36000;30000;1799;1;35800;35630;5386;969;196653;66
FPPWRMobility;20;10;1.11319;71;36000;30000;2704;1;35730;35440;5300;1274;196653;66
FPPWRMobility;20;1;0.69167;71;36000;30000;913;1;35810;35700;6873;649;227540;67
FPPWRMobility;20;2;0.67639;71;36000;30000;1199;1;35860;35690;7208;664;227540;67
FPPWRMobility;20;5;0.66875;71;36000;30000;1606;1;35880;35715;7106;617;227540;67
FPPWRMobility;20;10;0.89167;71;36000;30000;2864;1;35790;35595;7166;892;227540;67
FPPWRMobility;20;1;0.61250;71;36000;30000;1151;1;35870;35685;6169;601;232474;68
FPPWRMobility;20;2;0.61736;71;36000;30000;1203;1;35860;35700;6111;598;232474;68
FPPWRMobility;20;5;0.61667;71;36000;30000;1729;1;35890;35725;6194;608;232474;68
FPPWRMobility;20;10;0.85278;71;36000;30000;2598;1;35770;35565;6169;623;232474;68
FPPWRMobility;20;1;0.66458;71;36000;30000;1263;1;35845;35715;7022;589;214756;69
FPPWRMobility;20;2;0.65764;71;36000;30000;1316;1;35835;35690;7054;614;214756;69
FPPWRMobility;20;5;0.66111;71;36000;30000;1618;1;35855;35675;7073;600;214756;69
FPPWRMobility;20;10;0.96875;71;36000;30000;2782;1;35750;35580;7049;952;214756;69
FPPWRMobility;20;1;0.65278;71;36000;30000;1071;1;35855;35730;6802;611;241258;70
FPPWRMobility;20;2;0.65139;71;36000;30000;1211;1;35905;35690;7042;618;241258;70
FPPWRMobility;20;5;0.62500;71;36000;30000;1530;1;35885;35705;7053;603;241258;70
FPPWRMobility;20;10;0.89236;71;36000;30000;2699;1;35855;35615;6968;649;241258;70
FPPWRMobility;20;1;0.52153;71;36000;30000;1151;1;35870;35720;7375;603;261510;71
FPPWRMobility;20;2;0.54861;71;36000;30000;1265;1;35855;35715;7262;654;261510;71
FPPWRMobility;20;5;0.51181;71;36000;30000;1710;1;35870;35740;7300;611;261510;71
FPPWRMobility;20;10;0.64375;71;36000;30000;2801;1;35880;35645;7539;566;261510;71
FPPWRMobility;20;1;0.72292;71;36000;30000;1171;1;35800;35670;6303;891;186577;72
FPPWRMobility;20;2;0.73056;71;36000;30000;1256;1;35795;35620;6510;909;186577;72
FPPWRMobility;20;5;0.75486;71;36000;30000;1548;1;35795;35615;6475;949;186577;72
FPPWRMobility;20;10;1.08611;71;36000;30000;2691;1;35715;35480;6344;1237;186577;72
FPPWRMobility;20;1;0.59375;71;36000;30000;1113;1;35865;35730;6461;592;233079;73
FPPWRMobility;20;2;0.57153;71;36000;30000;1283;1;35885;35715;6656;596;233079;73
FPPWRMobility;20;5;0.60625;71;36000;30000;1697;1;35910;35710;6705;627;233079;73
FPPWRMobility;20;10;0.84861;71;36000;30000;2846;1;35805;35620;6570;602;233079;73
FPPWRMobility;20;1;0.68056;71;36000;30000;1213;1;35815;35715;6338;618;215160;74
FPPWRMobility;20;2;0.66458;71;36000;30000;1311;1;35820;35725;6564;605;215160;74
FPPWRMobility;20;5;0.66736;71;36000;30000;1679;1;35875;35690;6497;612;215160;74
FPPWRMobility;20;10;0.89653;71;36000;30000;2780;1;35760;35610;6427;913;215160;74
FPPWRMobility;20;1;0.74722;71;36000;30000;953;1;35790;35645;5630;958;184380;75
