FPPWRMobility;20;1;1645.0;2628.0;5508.0;7438.0;9578.0;5179.427922814983
FPPWRMobility;20;2;1645.0;2384.0;5518.0;7670.0;9613.0;5193.473852721451
FPPWRMobility;20;5;1645.0;2390.0;5885.0;7671.0;9595.0;5289.200218818381
FPPWRMobility;20;10;1645.0;2633.0;5511.0;7444.0;9590.0;5244.869739478958
FPPWRMobility;20;2;1733.0;4651.0;8351.5;9298.0;12958.0;7468.874576271186
FPPWRMobility;20;1;1733.0;3955.0;8358.0;10118.0;12990.0;7436.160436137072
FPPWRMobility;20;5;1733.0;4648.5;8415.0;10103.5;12978.0;7542.693708609271
FPPWRMobility;20;10;1733.0;4653.5;8414.5;10106.0;12980.0;7621.164473684211
FPPWRMobility;20;1;1555.0;2491.5;6246.0;8310.5;10330.0;5794.144502617801
FPPWRMobility;20;2;1555.0;2620.5;5951.0;8890.5;10333.0;5784.4765380604795
FPPWRMobility;20;5;1555.0;2624.0;6245.5;8880.5;10332.0;5875.177489177489
FPPWRMobility;20;10;1555.0;2622.0;5955.5;8321.0;10329.0;5831.856692913386
FPPWRMobility;20;1;1026.0;3425.0;6765.0;7494.0;9066.0;5595.948827292111
FPPWRMobility;20;2;1026.0;3405.0;6266.5;7501.0;9080.0;5545.070696721312
FPPWRMobility;20;5;1026.0;3377.5;6261.0;7498.5;9068.0;5481.0755124056095
FPPWRMobility;20;10;1026.0;3429.0;6772.0;7499.0;9071.0;5621.555731225297
FPPWRMobility;20;2;1025.0;3576.5;6291.5;11432.5;13399.0;7254.173076923077
FPPWRMobility;20;1;1025.0;2835.5;6283.0;11430.5;13376.0;7226.6
FPPWRMobility;20;5;1025.0;2832.5;6272.0;11263.5;13357.0;7153.903436988543
FPPWRMobility;20;10;1025.0;2839.0;6292.5;11301.0;13405.0;7044.552478134111
FPPWRMobility;20;1;1375.0;3636.5;5292.0;8226.0;9060.0;5581.602436323366
FPPWRMobility;20;2;1375.0;3603.5;5288.0;8229.5;9074.0;5561.82740021575
FPPWRMobility;20;5;1375.0;3676.0;5298.5;8225.0;9086.0;5573.86093418259
FPPWRMobility;20;10;1375.0;3675.0;5286.0;7970.5;9081.0;5544.729694606887
FPPWRMobility;20;1;954.0;2960.0;6321.5;9031.0;11872.0;6023.026766595289
FPPWRMobility;20;2;954.0;3490.0;6579.5;9328.0;11869.0;6287.078021978022
FPPWRMobility;20;5;954.0;2957.0;6314.5;9063.0;11896.0;6066.570063694267
FPPWRMobility;20;10;954.0;2961.0;6323.0;9032.0;11889.0;6154.355573637104
FPPWRMobility;20;1;1550.0;4088.0;5441.0;8960.0;11585.0;6530.158982511924
FPPWRMobility;20;2;1550.0;3892.0;5442.0;8966.0;11587.0;6369.98127925117
FPPWRMobility;20;5;1550.0;3892.5;5435.5;8967.5;11585.0;6457.953525641025
FPPWRMobility;20;10;1550.0;4090.0;6118.5;9457.0;11599.0;6653.348643006263
FPPWRMobility;20;1;931.0;3036.0;6757.5;10246.0;13029.0;6688.782178217822
FPPWRMobility;20;2;931.0;3341.0;6761.5;9598.0;13032.0;6662.110223642173
FPPWRMobility;20;5;931.0;3346.5;6674.5;9604.5;13042.0;6587.644904458599
FPPWRMobility;20;10;931.0;3035.5;6765.5;9592.5;13030.0;6697.212171052632
FPPWRMobility;20;1;1440.0;4027.5;6787.5;9627.5;13365.0;7125.287337662337
FPPWRMobility;20;2;1440.0;4403.0;8157.0;10300.0;13358.0;7324.640699523053
FPPWRMobility;20;5;1440.0;4033.0;7476.0;10294.0;13361.0;7243.079872204473
FPPWRMobility;20;10;1440.0;4404.5;8161.0;10293.5;13359.0;7320.4815409309795
FPPWRMobility;20;2;1128.0;3804.0;5643.0;8016.0;12575.0;6171.42251223491
FPPWRMobility;20;1;1128.0;3804.5;6084.0;9225.5;12574.0;6365.88038277512
FPPWRMobility;20;5;1128.0;3805.5;6089.0;8033.5;12584.0;6268.011023622047
FPPWRMobility;20;10;1128.0;3241.0;5640.0;8020.0;12574.0;6181.777429467084
FPPWRMobility;20;1;861.0;1636.0;7092.5;9009.0;9950.0;5819.517204301075
FPPWRMobility;20;2;861.0;1641.0;5817.5;9016.0;9960.0;5791.278705636743
FPPWRMobility;20;5;861.0;1636.5;5793.5;9015.5;9954.0;5678.8242358078605
FPPWRMobility;20;10;861.0;1639.0;5807.0;9036.0;9973.0;5778.577673692428
FPPWRMobility;20;1;748.0;3949.5;5237.5;6884.5;9593.0;5276.704732510288
FPPWRMobility;20;2;748.0;3943.5;5542.0;6864.5;9563.0;5328.822812846069
FPPWRMobility;20;5;748.0;3940.0;5534.5;7400.5;9556.0;5301.582599118943
FPPWRMobility;20;10;748.0;3943.0;5230.5;6881.0;9585.0;5243.514218009479
FPPWRMobility;20;1;879.0;4652.0;7154.0;10164.0;11815.0;6705.8123076923075
FPPWRMobility;20;2;879.0;3618.0;7144.0;9930.0;11789.0;6567.943127962085
FPPWRMobility;20;5;879.0;4653.0;7153.0;10169.0;11794.0;6788.146645865834
FPPWRMobility;20;10;879.0;3618.5;6173.0;9921.5;11792.0;6502.374792703151
FPPWRMobility;20;2;1123.0;3313.0;5144.0;8647.0;10277.0;5827.634850166482
FPPWRMobility;20;1;1123.0;3369.0;6237.0;8651.0;10285.0;6118.444444444444
FPPWRMobility;20;5;1123.0;3363.0;6238.0;8651.0;10292.0;6038.5599559956
FPPWRMobility;20;10;1123.0;3367.0;6238.5;8658.0;10299.0;5963.075636942675
FPPWRMobility;20;1;1790.0;4795.0;7742.0;9374.0;12255.0;7241.02427184466
FPPWRMobility;20;2;1790.0;4830.0;7743.0;9377.0;12258.0;7217.9774557165865
FPPWRMobility;20;5;1790.0;4832.0;6986.0;9379.0;12251.0;7090.827079934747
FPPWRMobility;20;10;1790.0;4830.0;7734.5;9245.0;12256.0;7183.52144469526
FPPWRMobility;20;1;1037.0;2188.0;5592.0;7501.5;11202.0;5254.135371179039
FPPWRMobility;20;2;1037.0;2193.5;4621.0;7516.5;11211.0;5274.723076923077
FPPWRMobility;20;5;1037.0;2192.0;5603.0;7607.0;11201.0;5369.862033195021
FPPWRMobility;20;10;1037.0;2193.0;4615.0;7509.0;11210.0;5247.273301737757
FPPWRMobility;20;1;1174.0;2473.0;4023.5;6884.0;8598.0;4795.633655394525
FPPWRMobility;20;2;1174.0;2471.0;4028.0;7498.0;8604.0;4861.5900720576465
FPPWRMobility;20;5;1174.0;2342.0;3980.0;7487.0;8596.0;4681.082781456954
FPPWRMobility;20;10;1174.0;2470.0;4019.0;7489.0;8619.0;4766.224544480171
FPPWRMobility;20;2;1071.0;2698.0;4384.0;5553.0;8429.0;4369.244198895028
FPPWRMobility;20;1;1071.0;2702.0;4390.0;5565.0;8434.0;4381.818378378378
FPPWRMobility;20;5;1071.0;2701.0;4394.0;5972.0;8440.0;4477.440084835631
FPPWRMobility;20;10;1071.0;2701.5;4401.5;5770.5;8447.0;4444.733160621761
FPPWRMobility;20;2;1537.0;4400.0;6068.5;8157.0;9483.0;6032.021413276231
FPPWRMobility;20;1;1537.0;4395.5;5698.0;7625.5;9496.0;5895.611053180396
FPPWRMobility;20;5;1537.0;4121.0;5690.0;7607.0;9477.0;5819.067403314917
FPPWRMobility;20;10;1537.0;4401.0;5698.5;7614.0;9485.0;5865.714285714285
FPPWRMobility;20;1;898.0;2784.0;6379.5;9804.0;12580.0;6348.345276872964
FPPWRMobility;20;2;898.0;2564.5;6380.5;9805.5;12579.0;6313.11217948718
FPPWRMobility;20;5;898.0;2790.0;7127.0;10014.0;12592.0;6620.0241157556275
FPPWRMobility;20;10;898.0;2556.0;6378.5;9799.0;12573.0;6347.582474226804
FPPWRMobility;20;1;998.0;3180.0;4421.5;6868.0;9006.0;4779.928571428572
FPPWRMobility;20;2;998.0;2915.5;5243.0;7046.5;9017.0;4840.394438722966
FPPWRMobility;20;5;998.0;2922.0;4432.0;6882.0;9026.0;4713.63759086189
FPPWRMobility;20;10;998.0;2913.0;5233.5;7028.0;9014.0;4800.1304
FPPWRMobility;20;1;933.0;4856.0;6626.0;8986.5;9934.0;6555.585418933623
FPPWRMobility;20;2;933.0;4855.0;6624.5;8983.0;9942.0;6494.267665952891
FPPWRMobility;20;5;933.0;4854.0;6629.5;8995.0;9946.0;6503.112631578947
FPPWRMobility;20;10;933.0;4851.5;6540.5;8777.0;9951.0;6447.0427215189875
FPPWRMobility;20;1;1361.0;3840.5;6543.0;9222.5;11057.0;6272.26213592233
FPPWRMobility;20;2;1361.0;4112.0;6537.0;8352.0;11072.0;6278.309053069719
FPPWRMobility;20;5;1361.0;4110.0;6545.5;9230.0;11062.0;6323.952025586354
FPPWRMobility;20;10;1361.0;3842.0;6052.0;8341.0;11078.0;6204.442533229085
FPPWRMobility;20;1;1028.0;2922.0;6409.0;10049.0;11656.0;6592.018062397373
FPPWRMobility;20;2;1028.0;2923.0;6776.0;10071.0;11685.0;6583.035168195719
FPPWRMobility;20;5;1028.0;3256.5;7120.0;10045.5;11659.0;6741.8533333333335
FPPWRMobility;20;10;1028.0;2919.0;6415.5;10502.0;11672.0;6572.1047516198705
FPPWRMobility;20;1;1653.0;6574.0;8127.0;10768.0;14721.0;8241.695583596214
FPPWRMobility;20;2;1653.0;6574.0;8554.0;11589.0;14705.0;8351.67571884984
FPPWRMobility;20;5;1653.0;6570.0;8554.0;11588.0;14717.0;8315.9168
FPPWRMobility;20;10;1653.0;6571.5;7700.5;11570.5;14705.0;8263.496688741721
FPPWRMobility;20;1;1629.0;6300.0;9667.0;13014.0;15509.0;9423.38658146965
FPPWRMobility;20;2;1629.0;5480.0;8418.0;13010.0;15497.0;9097.0608
FPPWRMobility;20;5;1629.0;6297.0;9657.0;12622.5;15496.0;9225.482587064676
FPPWRMobility;20;10;1629.0;5476.0;9663.0;13004.0;15497.0;9196.257748776508
FPPWRMobility;20;1;1669.0;3611.5;6051.0;7700.5;9689.0;5918.586653386455
FPPWRMobility;20;2;1669.0;3242.5;5359.0;7695.0;9686.0;5785.646403242148
FPPWRMobility;20;5;1669.0;3243.0;6048.0;7690.0;9689.0;5784.12537917088
FPPWRMobility;20;10;1669.0;3597.0;6036.0;7684.0;9667.0;5852.617244157937
FPPWRMobility;20;2;1366.0;2715.0;6674.0;9548.5;12266.0;6499.38898163606
FPPWRMobility;20;1;1366.0;3182.0;6685.0;9566.5;12286.0;6614.850079744817
FPPWRMobility;20;5;1366.0;2721.0;6674.0;9554.0;12279.0;6482.354943273906
FPPWRMobility;20;10;1366.0;3645.0;6684.0;9562.0;12290.0;6649.540192926045
FPPWRMobility;20;1;1336.0;1940.0;6091.0;8497.0;11532.0;5987.279251170047
FPPWRMobility;20;2;1336.0;2393.0;6104.5;8512.0;11545.0;6095.015105740181
FPPWRMobility;20;5;1336.0;1936.5;6095.5;8497.5;11519.0;6083.231012658228
FPPWRMobility;20;10;1336.0;1938.0;6095.0;8487.0;11517.0;6035.75027027027
FPPWRMobility;20;1;995.0;3604.5;6899.0;8880.5;9985.0;6063.519553072626
FPPWRMobility;20;2;995.0;2842.0;7005.5;8332.0;9984.0;6022.736899563319
FPPWRMobility;20;5;995.0;3605.0;6895.0;8341.5;9992.0;6039.902305159166
FPPWRMobility;20;10;995.0;2845.0;6897.0;8341.0;9998.0;5939.761300555115
FPPWRMobility;20;1;1142.0;3432.0;6351.0;8659.0;10692.0;6170.098532494759
FPPWRMobility;20;2;1142.0;3314.0;6345.0;8653.5;10683.0;6180.0191693290735
FPPWRMobility;20;5;1142.0;3197.5;6346.0;8832.5;10687.0;6186.149726775956
FPPWRMobility;20;10;1142.0;3197.5;6730.0;8645.5;10672.0;6199.455144032921
FPPWRMobility;20;1;1565.0;2940.0;5206.5;6269.0;9292.0;5148.664543524416
FPPWRMobility;20;2;1565.0;2942.0;5198.5;6269.0;9289.0;5170.336933045356
FPPWRMobility;20;5;1565.0;3810.0;5204.0;7285.0;9292.0;5218.534685165421
FPPWRMobility;20;10;1565.0;2952.0;5201.0;7294.0;9319.0;5224.69694596711
FPPWRMobility;20;1;949.0;3909.0;7447.0;9608.0;14909.0;7206.968
FPPWRMobility;20;2;949.0;3892.5;7425.5;9579.5;14892.0;6995.461148648648
FPPWRMobility;20;5;949.0;3899.0;7898.0;9595.5;14917.0;7226.9793977813
FPPWRMobility;20;10;949.0;3968.5;7896.0;9989.0;14891.0;7470.315359477124
FPPWRMobility;20;1;1767.0;4583.0;7029.0;11217.0;13294.0;7471.586846543002
FPPWRMobility;20;2;1767.0;4585.5;7533.5;11864.5;13316.0;7833.941558441558
FPPWRMobility;20;5;1767.0;4584.0;7033.5;11220.5;13299.0;7487.615894039735
FPPWRMobility;20;10;1767.0;4584.0;7530.0;11231.0;13308.0;7584.268680445151
FPPWRMobility;20;1;1067.0;4466.0;7656.5;10751.0;14938.0;7545.233118971061
FPPWRMobility;20;2;1067.0;4471.0;7658.0;11480.0;14948.0;7639.714285714285
FPPWRMobility;20;5;1067.0;4470.0;7654.0;11483.0;14930.0;7836.766721044046
FPPWRMobility;20;10;1067.0;4474.0;7845.5;10771.0;14959.0;7626.3
FPPWRMobility;20;1;1008.0;3558.0;5620.0;7452.0;10445.0;5495.098765432099
FPPWRMobility;20;2;1008.0;3557.0;5609.5;7460.0;10454.0;5521.566528066528
FPPWRMobility;20;5;1008.0;3555.0;5609.0;8211.0;10445.0;5543.5142857142855
FPPWRMobility;20;10;1008.0;3193.5;4819.0;7453.0;10448.0;5466.137410643368
FPPWRMobility;20;1;1158.0;3348.0;6883.0;8247.0;10314.0;6293.340331491712
FPPWRMobility;20;2;1158.0;4566.0;6897.5;8277.0;10336.0;6357.859470468432
FPPWRMobility;20;5;1158.0;4561.0;7313.0;8332.0;10320.0;6432.259181532004
FPPWRMobility;20;10;1158.0;3346.0;6890.0;8261.0;10331.0;6352.365912762521
FPPWRMobility;20;2;860.0;2135.0;4140.0;4833.0;6079.0;3656.9101639344262
FPPWRMobility;20;1;860.0;2304.0;4269.5;4850.0;6093.0;3748.9823899371067
FPPWRMobility;20;5;860.0;2302.0;4259.0;5129.0;6094.0;3747.165652784277
FPPWRMobility;20;10;860.0;2139.0;4145.0;4846.0;6091.0;3702.0402170443663
FPPWRMobility;20;1;1134.0;2353.0;4683.0;6893.0;10708.0;5058.192025183631
FPPWRMobility;20;2;1134.0;2520.0;4907.0;7761.0;10707.0;5233.43272335845
FPPWRMobility;20;5;1134.0;2518.0;4909.0;6886.0;10702.0;5075.792592592593
FPPWRMobility;20;10;1134.0;2346.0;4670.5;6896.0;10713.0;5027.566502463054
FPPWRMobility;20;1;1697.0;5267.0;8099.5;11512.5;13370.0;8252.312091503269
FPPWRMobility;20;2;1697.0;5268.0;7702.0;11514.5;13371.0;8183.926829268293
FPPWRMobility;20;5;1697.0;5266.5;8108.5;11525.0;13382.0;8221.034161490683
FPPWRMobility;20;10;1697.0;5268.0;8102.5;11514.0;13367.0;8282.135179153094
FPPWRMobility;20;1;519.0;4024.0;6389.0;8742.5;11696.0;6503.335526315789
FPPWRMobility;20;2;520.0;4029.0;6389.0;8742.0;11697.0;6493.294214876033
FPPWRMobility;20;5;519.0;4104.5;6398.0;8755.0;11713.0;6601.559875583203
FPPWRMobility;20;10;519.0;4102.5;6397.0;9617.5;11706.0;6657.57933972311
FPPWRMobility;20;1;1501.0;3047.5;6291.0;8442.5;11196.0;5878.809106830123
FPPWRMobility;20;2;1501.0;3048.0;6304.0;8695.0;11218.0;5923.880199667221
FPPWRMobility;20;5;1501.0;3055.5;6318.5;8704.5;11225.0;6062.7661290322585
FPPWRMobility;20;10;1501.0;3053.5;5390.5;8478.5;11237.0;5891.90650406504
FPPWRMobility;20;1;982.0;2675.5;4935.0;6322.5;9883.0;5034.530633437175
FPPWRMobility;20;2;982.0;3622.0;4914.0;6316.0;9844.0;5068.582788671024
FPPWRMobility;20;5;982.0;3620.0;4915.5;6321.0;9840.0;5076.723768736617
FPPWRMobility;20;10;982.0;2665.0;4562.5;6321.0;9844.0;4994.4769841269845
FPPWRMobility;20;1;1443.0;3782.0;6222.0;7669.0;9965.0;5825.652126499454
FPPWRMobility;20;2;1443.0;3253.0;6118.0;7491.0;9962.0;5723.342887473461
FPPWRMobility;20;5;1443.0;3253.5;6119.0;7483.5;9969.0;5714.5253505933115
FPPWRMobility;20;10;1443.0;3785.0;6114.0;7489.5;9956.0;5792.118869492934
FPPWRMobility;20;2;1106.0;3518.0;6184.0;9190.0;9893.0;5954.708803611738
FPPWRMobility;20;1;1106.0;3516.5;6190.5;9195.5;9909.0;5878.283405172414
FPPWRMobility;20;5;1106.0;3519.0;6187.0;9190.0;9914.0;5848.030534351145
FPPWRMobility;20;10;1106.0;3519.0;6180.5;8379.5;9910.0;5875.137043189368
FPPWRMobility;20;1;1229.0;2819.0;6016.0;8221.0;10292.0;5639.028692879915
FPPWRMobility;20;2;1229.0;2819.5;6010.5;8202.5;10289.0;5653.218884120171
FPPWRMobility;20;5;1229.0;2784.0;5531.0;8106.5;10291.0;5441.030467899891
FPPWRMobility;20;10;1229.0;2809.0;5983.5;8191.0;10287.0;5580.311336717428
FPPWRMobility;20;1;1059.0;3362.0;6618.5;10064.0;12063.0;6713.283606557377
FPPWRMobility;20;2;1059.0;3365.5;6629.0;10065.5;12075.0;6769.158064516129
FPPWRMobility;20;5;1059.0;2774.0;6483.0;10076.0;12092.0;6622.706766917293
FPPWRMobility;20;10;1059.0;3370.0;6476.5;10060.0;12092.0;6601.498461538462
FPPWRMobility;20;1;1005.0;5256.5;6857.0;9323.5;10907.0;6895.109489051095
FPPWRMobility;20;2;1005.0;4971.0;6851.0;9641.0;10892.0;6923.670981661273
FPPWRMobility;20;5;1005.0;5256.0;6851.0;9636.0;10911.0;6965.565539112051
FPPWRMobility;20;10;1005.0;4973.0;6736.5;9317.0;10910.0;6815.361244019139
FPPWRMobility;20;1;1648.0;2989.0;4699.5;6684.0;8904.0;4997.898773006135
FPPWRMobility;20;2;1648.0;3744.0;4908.5;7029.0;8881.0;5102.048016701461
FPPWRMobility;20;5;1648.0;2985.5;4905.0;6701.5;8915.0;5022.364191251271
FPPWRMobility;20;10;1648.0;3735.0;4904.0;7020.0;8892.0;5086.7583436341165
FPPWRMobility;20;2;1077.0;3029.0;5615.5;10472.0;14222.0;6482.636363636364
FPPWRMobility;20;1;1077.0;3016.0;5589.0;9431.0;14183.0;6523.190556492412
FPPWRMobility;20;5;1077.0;3021.0;5936.0;10446.0;14178.0;6729.018302828619
FPPWRMobility;20;10;1077.0;3022.0;5597.5;9441.0;14199.0;6495.634185303515
FPPWRMobility;20;1;1186.0;2878.0;5790.0;7233.0;9094.0;5335.629965947786
FPPWRMobility;20;2;1186.0;2876.5;5795.0;7261.5;9113.0;5381.484558040469
FPPWRMobility;20;5;1186.0;2877.0;5373.5;7614.0;9113.0;5390.295597484277
FPPWRMobility;20;10;1186.0;2875.0;5371.0;7591.0;9103.0;5341.110469909316
FPPWRMobility;20;1;955.0;2154.5;5733.0;8921.5;10527.0;5578.608650875386
FPPWRMobility;20;2;955.0;2144.0;5464.0;7788.0;10527.0;5343.076200417537
FPPWRMobility;20;5;955.0;2143.0;5730.0;7786.0;10535.0;5386.925696594427
FPPWRMobility;20;10;955.0;2144.0;5207.0;7772.0;10541.0;5300.981161695448
FPPWRMobility;20;1;1030.0;3259.0;7946.0;10039.0;12136.0;6873.5993836671805
FPPWRMobility;20;2;1030.0;3791.5;8053.5;10254.5;12138.0;7208.906626506024
FPPWRMobility;20;5;1030.0;3257.0;7944.0;10238.0;12113.0;7106.022690437601
FPPWRMobility;20;10;1030.0;3257.5;8034.5;10229.5;12107.0;7166.516816143498
FPPWRMobility;20;1;976.0;3341.0;6617.0;9254.0;11416.0;6169.633943427621
FPPWRMobility;20;2;976.0;2300.0;5376.5;9552.0;11421.0;6111.040133779265
FPPWRMobility;20;5;976.0;3339.5;6615.5;9405.5;11430.0;6194.356907894737
FPPWRMobility;20;10;976.0;2302.5;6629.0;9262.5;11425.0;6169.8378812199035
FPPWRMobility;20;1;1585.0;3994.0;6952.0;10001.0;11844.0;7022.427843803056
FPPWRMobility;20;2;1585.0;3996.0;6972.5;10002.0;11842.0;7054.203583061889
FPPWRMobility;20;5;1585.0;3993.5;6965.5;9996.5;11833.0;7073.86
FPPWRMobility;20;10;1585.0;3998.0;6969.5;10021.5;11872.0;7049.003151260505
FPPWRMobility;20;1;937.0;3916.0;7371.0;10458.5;11834.0;6802.558101472995
FPPWRMobility;20;2;937.0;4172.0;7627.5;10461.0;11840.0;7042.153721682848
FPPWRMobility;20;5;937.0;4171.0;7627.0;10449.5;11847.0;7053.802653399668
FPPWRMobility;20;10;937.0;4171.0;7638.0;9521.0;11859.0;6968.927580893683
FPPWRMobility;20;1;1712.0;4929.5;7087.0;9527.0;13635.0;7375.935323383084
FPPWRMobility;20;2;1712.0;3964.0;7099.5;9547.0;13660.0;7262.677370030581
FPPWRMobility;20;5;1712.0;3952.0;7089.0;9534.5;13648.0;7300.924713584288
FPPWRMobility;20;10;1712.0;3946.0;7103.0;10841.0;13620.0;7539.508833922261
FPPWRMobility;20;1;1758.0;3824.5;5178.0;8853.0;11247.0;6303.044893378226
FPPWRMobility;20;2;1758.0;3862.0;6147.0;9475.0;11250.0;6510.42904290429
FPPWRMobility;20;5;1758.0;3867.0;6152.0;9485.0;11266.0;6475.064278187566
FPPWRMobility;20;10;1758.0;3819.0;5190.0;8867.0;11273.0;6344.763136620857
FPPWRMobility;20;1;1602.0;3443.5;6355.0;9188.0;12260.0;6461.83277027027
FPPWRMobility;20;2;1602.0;3727.0;6557.0;9860.5;12261.0;6656.604026845637
FPPWRMobility;20;5;1602.0;3731.0;6766.0;10540.5;12278.0;6705.025518341307
FPPWRMobility;20;10;1602.0;3718.0;6361.5;9201.0;12270.0;6570.332225913621
FPPWRMobility;20;1;1537.0;3148.0;6197.0;8234.0;11979.0;6338.270226537217
FPPWRMobility;20;2;1537.0;3737.0;7120.0;8813.0;11975.0;6564.476033057851
FPPWRMobility;20;5;1537.0;3737.5;6206.5;8802.5;11994.0;6497.295751633987
FPPWRMobility;20;10;1537.0;3734.0;7121.0;8233.0;11981.0;6427.22891566265
FPPWRMobility;20;1;1652.0;3749.0;5475.5;7704.0;9994.0;5630.956158663883
FPPWRMobility;20;2;1652.0;3663.5;5463.0;7688.0;9984.0;5618.116740088106
FPPWRMobility;20;5;1652.0;3742.5;5463.5;7680.5;9997.0;5677.8984375
FPPWRMobility;20;10;1652.0;3748.0;5472.0;7699.0;9995.0;5708.397282174261
FPPWRMobility;20;1;1167.0;2786.0;5385.0;7933.0;9840.0;5358.135313531353
FPPWRMobility;20;2;1167.0;3080.5;6328.5;8201.0;9867.0;5646.211618257262
FPPWRMobility;20;5;1167.0;2794.0;5400.0;7940.0;9847.0;5514.723194748359
FPPWRMobility;20;10;1167.0;2795.5;5402.0;7940.5;9852.0;5522.084193804607
FPPWRMobility;20;1;987.0;4159.5;6406.5;9548.5;11816.0;6554.851731601731
