ZigZagOverNSN;20;2;158.0;2893.0;5538.0;8274.0;10952.0;5556.111111111111
ZigZagOverNSN;20;4;158.0;2648.0;4305.0;8047.0;10964.0;5171.964621585311
ZigZagOverNSN;20;8;157.0;2918.0;4422.5;7916.5;10962.0;5328.319767441861
ZigZagOverNSN;20;16;158.0;2265.0;3558.0;5529.5;10374.0;3941.2225318471337
ZigZagOverNSN;20;2;48.0;2353.0;5316.0;8413.0;10603.0;5342.3387690689115
ZigZagOverNSN;20;4;48.0;1907.5;3543.5;7975.5;10591.0;4663.055855855856
ZigZagOverNSN;20;8;48.0;2344.5;4279.5;7848.5;10564.0;4952.393546441495
ZigZagOverNSN;20;16;48.0;1902.0;3019.5;4246.0;7540.0;3288.6809112071833
ZigZagOverNSN;20;2;243.0;2758.0;4846.0;9874.0;12392.0;6233.6362166531935
ZigZagOverNSN;20;4;243.0;2760.0;6322.0;9960.5;12401.0;6441.236524537409
ZigZagOverNSN;20;8;243.0;2672.0;4844.0;8975.0;12430.0;5767.8531767218365
ZigZagOverNSN;20;16;242.0;2114.0;3960.5;6306.0;12391.0;4429.596518289995
ZigZagOverNSN;20;2;47.0;2484.5;5383.5;8324.5;10790.0;5457.756263048017
ZigZagOverNSN;20;4;47.0;2600.5;5407.0;8328.5;10785.0;5461.718814968815
ZigZagOverNSN;20;8;47.0;2472.0;4745.0;7674.5;10740.0;5037.617619783617
ZigZagOverNSN;20;16;47.0;2142.0;3667.0;5404.5;10054.0;3875.213505074161
ZigZagOverNSN;20;2;244.0;1850.5;5626.0;9403.5;11027.0;5618.1608815427
ZigZagOverNSN;20;4;243.0;1719.0;4218.0;8617.5;11044.0;5050.3027226580525
ZigZagOverNSN;20;8;243.0;2214.0;4943.0;8504.5;11037.0;5353.366492146597
ZigZagOverNSN;20;16;244.0;1571.0;2992.5;4375.0;8575.0;3397.0794520547947
ZigZagOverNSN;20;2;445.0;2439.5;6175.5;10150.0;11916.0;6276.5359424920125
ZigZagOverNSN;20;4;445.0;2446.0;6180.5;10321.5;11943.0;6378.41167192429
ZigZagOverNSN;20;8;445.0;2186.0;5476.0;9500.0;11899.0;5868.722429408631
ZigZagOverNSN;20;16;445.0;1763.5;3750.0;5466.0;10934.0;3958.7428027599335
ZigZagOverNSN;20;2;320.0;2130.0;5431.0;10041.0;11988.0;6032.09740769835
ZigZagOverNSN;20;4;320.0;2238.5;6139.5;10164.5;11973.0;6199.223387096774
ZigZagOverNSN;20;8;320.0;2123.0;4884.0;9161.0;12016.0;5693.807794981313
ZigZagOverNSN;20;16;320.0;1948.0;3180.0;4899.0;9145.0;3735.644045242848
ZigZagOverNSN;20;2;346.0;2282.0;5380.0;8847.0;10421.0;5473.651588583737
ZigZagOverNSN;20;4;346.0;1900.5;3937.0;8352.5;10442.0;4957.366788321168
ZigZagOverNSN;20;8;346.0;2028.5;5100.0;8009.5;10438.0;4987.2412782175315
ZigZagOverNSN;20;16;345.0;1664.0;2733.0;4463.0;8482.0;3320.0948325914455
ZigZagOverNSN;20;2;353.0;2636.0;5322.0;8199.5;10358.0;5380.157702349869
ZigZagOverNSN;20;4;353.0;2625.5;5328.0;8201.5;10336.0;5391.401153644468
ZigZagOverNSN;20;8;353.0;2618.0;4827.5;7551.5;10310.0;5035.4324074074075
ZigZagOverNSN;20;16;352.0;1934.0;3696.5;5302.0;10302.0;3750.9826798629615
ZigZagOverNSN;20;2;98.0;2211.0;4636.5;7928.0;10047.0;5036.013001083424
ZigZagOverNSN;20;4;98.0;1877.0;4441.0;7723.0;10051.0;4649.11506080449
ZigZagOverNSN;20;8;98.0;1947.0;4311.0;5979.0;10042.0;4276.878507078507
ZigZagOverNSN;20;16;98.0;1904.0;3625.0;5082.0;9628.0;3641.4812905371696
