DADCA-lkh-cutted;20;16;41,72531%;71;259200;13000;8156MiliSegs;63MiliSegs;4_TSP_thread;205430;110920;1386;24;404842;52061;16.09772709952751;80.14695960887288;map_2.txt
DADCA-lkh;20;16;41,24016%;71;259200;13000;8286MiliSegs;62MiliSegs;4_TSP_thread;209445;116930;2929;250;398067;53841;15.910556341449476;76.59620370542346;map_2.txt
DADCA-parted-nsn;20;16;41,28916%;71;259200;13000;8189MiliSegs;0MiliSegs;4_TSP_thread;209940;114170;1424;24;400641;52039;15.929459471688771;79.34272170990468;map_2.txt
DADCA-NSN;20;16;38,89111%;71;259200;13000;9862MiliSegs;0MiliSegs;4_TSP_thread;207945;131420;1525;24;361633;56045;15.004285205666056;69.39264386312145;map_2.txt
FPPWR;20;16;20,93605%;71;259200;13000;9187MiliSegs;15MiliSegs;4_TSP_thread;209485;189680;3180;63;200907;90408;8.077181034236396;23.15730161129628;map_2.txt
TSPConcorde;20;4;10,43383%;71;259200;13000;3668MiliSegs;156MiliSegs;4_TSP_thread;233550;230990;1338;198;101183;50098;4.025399257925622;20.826849128793988;map_3.txt
DADCA-lkh-cutted;20;4;10,50193%;71;259200;13000;3504MiliSegs;46MiliSegs;4_TSP_thread;245535;221405;1437;234;101884;52578;4.051670143651882;19.97399865408665;map_3.txt
DADCA-lkh;20;4;11,52112%;71;259200;13000;3620MiliSegs;31MiliSegs;4_TSP_thread;244400;219975;2715;198;110680;49384;4.444877579160949;23.329666866161475;map_3.txt
DADCA-parted-nsn;20;4;10,15249%;71;259200;13000;3350MiliSegs;0MiliSegs;4_TSP_thread;245640;223480;1504;295;98660;54390;3.9168551025948766;18.666093814903327;map_3.txt
DADCA-NSN;20;4;9,97936%;71;259200;13000;3654MiliSegs;0MiliSegs;4_TSP_thread;246300;225305;2155;198;95176;56938;3.850061561690292;17.52671250816895;map_3.txt
FPPWR;20;4;5,37307%;71;259200;13000;3439MiliSegs;16MiliSegs;4_TSP_thread;246430;244710;2737;596;51761;90924;2.07294405387898;5.909408943353038;map_3.txt
TSPConcorde;20;8;20,80141%;71;259200;13000;4855MiliSegs;157MiliSegs;4_TSP_thread;207795;203595;1573;234;201682;49384;8.02523463696464;42.12175639683368;map_3.txt
DADCA-lkh-cutted;20;8;20,71325%;71;259200;13000;4780MiliSegs;46MiliSegs;4_TSP_thread;231195;186785;1435;234;201293;52578;7.991223886888431;39.395283797053544;map_3.txt
DADCA-lkh;20;8;22,75993%;71;259200;13000;4804MiliSegs;48MiliSegs;4_TSP_thread;229595;181125;2712;198;219931;49384;8.780838894128182;46.08766890810839;map_3.txt
DADCA-parted-nsn;20;8;20,16175%;71;259200;13000;4938MiliSegs;0MiliSegs;4_TSP_thread;233285;186980;1498;198;195359;54390;7.778452039037493;37.06885031289793;map_3.txt
DADCA-NSN;20;8;19,47811%;71;259200;13000;5253MiliSegs;0MiliSegs;4_TSP_thread;233910;192565;1592;198;185369;56938;7.514701276958544;34.20932542392874;map_3.txt
FPPWR;20;8;10,49277%;71;259200;13000;4857MiliSegs;0MiliSegs;4_TSP_thread;233530;230900;2734;596;100919;90924;4.0481351094535905;11.540150239434809;map_3.txt
TSPConcorde;20;12;31,03067%;71;259200;13000;6504MiliSegs;140MiliSegs;4_TSP_thread;182325;175915;1575;234;300451;49384;11.971709605052583;62.83547565263303;map_3.txt
DADCA-lkh-cutted;20;12;30,93393%;71;259200;13000;6698MiliSegs;19MiliSegs;4_TSP_thread;219850;149255;1435;234;300385;52578;11.934387086095867;58.83436290304022;map_3.txt
DADCA-lkh;20;12;33,99556%;71;259200;13000;6754MiliSegs;54MiliSegs;4_TSP_thread;214660;142725;2712;198;329309;49384;13.115572249847585;68.83922580512908;map_3.txt
