ZigZagOverNSN;100;10;133.0;3246.0;6251.0;8863.0;17288.0;6291.783536353544
ZigZagOverNSN;100;10;119.0;3801.0;6539.0;9548.0;18168.0;7051.7080490896715
ZigZagOverNSN;100;10;101.0;3081.0;6186.0;9208.0;18398.0;6311.286433535818
ZigZagOverNSN;100;10;175.0;3538.0;6142.0;9657.5;18834.0;6639.455021216408
ZigZagOverNSN;100;10;69.0;3471.0;5717.0;8464.0;15953.0;6151.600214704942
ZigZagOverNSN;100;10;179.0;3335.0;5938.0;8535.0;16329.0;6179.214283371382
ZigZagOverNSN;100;10;47.0;3273.0;5948.0;8613.0;16623.0;6179.451283538536
ZigZagOverNSN;100;10;51.0;3446.0;6352.0;9241.0;17916.0;6653.784133396815
ZigZagOverNSN;100;10;215.0;3385.0;6257.0;9106.0;17436.0;6402.065021738037
ZigZagOverNSN;100;10;53.0;3245.0;6059.0;9826.0;19697.0;6559.251594016795
ZigZagOverNSN;100;10;94.0;3626.0;6971.0;9938.0;19372.0;6909.30790307935
ZigZagOverNSN;100;10;168.0;3297.0;6768.0;9627.0;19117.0;6870.706746564502
ZigZagOverNSN;100;10;78.0;3399.0;6520.0;9351.0;18277.0;6551.9460428988605
ZigZagOverNSN;100;10;6.0;3549.0;6392.0;9425.0;18221.0;6628.353398500499
ZigZagOverNSN;100;10;146.0;3416.0;6322.0;9261.0;18028.0;6517.714739672451
ZigZagOverNSN;100;10;180.0;3330.0;6456.0;9159.0;17895.0;6552.9939137417805
ZigZagOverNSN;100;10;214.0;3678.0;6515.0;9848.0;19103.0;6939.372108670853
ZigZagOverNSN;100;10;88.0;3151.0;5422.0;8288.0;15993.0;5828.947019648853
ZigZagOverNSN;100;10;65.0;3054.0;5862.0;9252.0;18549.0;6245.901043932797
ZigZagOverNSN;100;10;114.0;3270.0;6438.0;9213.0;18127.0;6598.740334047527
TSPbased;100;10;491.0;15739.0;35039.0;49459.0;62548.0;32917.54930736525
TSPbased;100;10;1478.0;18971.0;32866.0;49085.5;65256.0;34207.68692560542
TSPbased;100;10;630.0;14158.0;29609.5;43145.0;57012.0;28908.187757770847
TSPbased;100;10;48.0;14907.0;29036.0;42752.0;53854.0;28831.9743324898
TSPbased;100;10;498.0;16882.0;33393.0;47215.0;60470.0;31771.071069485573
TSPbased;100;10;394.0;14701.0;29933.0;40557.0;51270.0;27923.816974526137
TSPbased;100;10;219.0;15103.0;30440.0;46093.0;60165.0;30365.647430445875
TSPbased;100;10;1472.0;14690.0;29060.0;42518.0;58554.0;28713.194204217874
TSPbased;100;10;411.0;14271.0;26891.0;41879.0;59621.0;28332.486744432663
TSPbased;100;10;545.0;14181.0;28019.5;39971.0;52783.0;26866.481847357336
TSPbased;100;10;681.0;13212.0;27520.0;38596.0;54145.0;26467.240528502076
TSPbased;100;10;258.0;14538.5;29687.5;45690.0;58656.0;29849.153602108552
TSPbased;100;10;731.0;17297.0;31693.5;46929.0;63719.0;31915.50564088623
TSPbased;100;10;1262.0;14467.0;26075.0;37163.0;49181.0;25567.65182186235
TSPbased;100;10;1311.0;17946.0;32311.5;47899.0;61157.0;32303.73702758537
TSPbased;100;10;530.0;16287.0;30958.5;48744.0;64494.0;32030.985660680784
TSPbased;100;10;378.0;13353.0;31827.0;47887.0;60919.0;30671.501040757405
TSPbased;100;10;360.0;13935.5;29332.5;40025.0;53795.0;27876.344006814994
TSPbased;100;10;762.0;19205.0;32207.0;45990.5;59504.0;31773.76497200701
TSPbased;100;10;483.0;16454.5;28157.0;40629.5;52766.0;27727.279763120277
TSPbased;100;10;1149.0;15491.0;26115.0;37900.0;56785.0;26821.69542687528
TSPbased;100;10;323.0;13035.0;28829.0;42968.0;57476.0;28393.118844795346
TSPbased;100;10;1535.0;18294.0;32572.0;46161.0;59446.0;31583.24371667936
TSPbased;100;10;6.0;11524.0;28525.0;44748.0;59509.0;28722.13424392233
TSPbased;100;10;655.0;15582.0;26571.0;37911.0;49121.0;26144.79029957204
TSPbased;100;10;618.0;15601.0;27952.0;41897.0;56111.0;28111.821531317823
TSPbased;100;10;606.0;12604.5;30338.5;46067.5;62973.0;30186.02845967089
TSPbased;100;10;121.0;13350.0;26912.0;39320.0;53620.0;26457.298210932095
TSPbased;100;10;1001.0;12873.0;27044.5;44784.0;55600.0;28013.172993437656
TSPbased;100;10;819.0;14899.0;25906.5;37251.0;51033.0;26243.157892729076
