FPPWRMobility;20;2;2.28733%;71;259200;12649;3233MiliSegs;1_TSP_thread;254210;251215;3451;748;21654;88611;0.8824561685528118;2.581312014184343;map_11.txt
FPPWRMobility;20;4;3.98167%;71;259200;12649;4190MiliSegs;1_TSP_thread;250385;245290;3358;748;38102;88611;1.536139808146624;4.493431270063592;map_11.txt
FPPWRMobility;20;8;6.44994%;71;259200;12649;5740MiliSegs;1_TSP_thread;244430;236540;3203;748;61269;88611;2.488403599394146;7.278940684147144;map_11.txt
FPPWRMobility;20;16;12.62259%;71;259200;12649;12275MiliSegs;1_TSP_thread;229660;214870;3191;748;120334;88611;4.869825900682059;14.244945587531905;map_11.txt
ZigZagOverNSN;20;2;4.22907%;71;259200;12649;4092MiliSegs;1_TSP_thread;254450;244275;2483;83;41107;58045;1.6315857315005322;7.285847559737065;map_11.txt
ZigZagOverNSN;20;4;6.99566%;71;259200;12649;4563MiliSegs;1_TSP_thread;253345;231975;1992;83;67069;58045;2.698942794067216;12.05213148802175;map_11.txt
ZigZagOverNSN;20;8;11.67062%;71;259200;12649;6416MiliSegs;1_TSP_thread;247615;216010;1868;83;108213;58045;4.502554452922574;20.106160981954194;map_11.txt
ZigZagOverNSN;20;16;22.60378%;71;259200;12649;11806MiliSegs;1_TSP_thread;236970;178165;1617;83;210771;58045;8.720594469212012;38.94182248978815;map_11.txt
FPPWRMobility;800;4;0.27465%;71;259200;12649;103298MiliSegs;1_TSP_thread;258895;257840;26392;13284;90772;563134;0.10595985927735703;0.04877133244430445;map_11.txt
FPPWRMobility;800;2;0.22393%;71;259200;12649;107923MiliSegs;1_TSP_thread;258960;258160;27916;226;71101;563134;0.0863925147176498;0.03976485137607537;map_11.txt
FPPWRMobility;800;8;0.25643%;71;259200;12649;110571MiliSegs;1_TSP_thread;258905;258010;18965;226;76880;563134;0.09892979258354304;0.04553552482651439;map_11.txt
FPPWRMobility;800;16;0.39744%;71;259200;12649;144891MiliSegs;1_TSP_thread;258735;257270;19780;226;122809;563134;0.15333396889526993;0.07057674503342715;map_11.txt
ZigZagOverNSN;800;2;0.41938%;71;259200;12649;106225MiliSegs;1_TSP_thread;258600;257235;31679;16200;150177;318258;0.16179665471155458;0.13177262755762603;map_11.txt
ZigZagOverNSN;800;4;0.57722%;71;259200;12649;112158MiliSegs;1_TSP_thread;258765;256755;19456;12;165381;318258;0.222693200410093;0.18136881883973413;map_11.txt
ZigZagOverNSN;800;8;0.66758%;71;259200;12649;112780MiliSegs;1_TSP_thread;258515;256330;23498;12;223785;318258;0.2575532889660499;0.2097600453091521;map_11.txt
ZigZagOverNSN;800;16;1.22921%;71;259200;12649;264925MiliSegs;1_TSP_thread;257860;224940;14025;2095;401909;318258;0.47423414042257156;0.38623220530993896;map_11.txt
FPPWRMobility;20;2;2.39236%;71;259200;12649;3288MiliSegs;1_TSP_thread;253440;252605;3239;876;22879;82800;0.9229788237311373;2.8893250134192123;map_12.txt
FPPWRMobility;20;4;4.18239%;71;259200;12649;3989MiliSegs;1_TSP_thread;248875;247850;3239;876;40073;82800;1.6135756625323892;5.051193378362262;map_12.txt
FPPWRMobility;20;8;6.75550%;71;259200;12649;5783MiliSegs;1_TSP_thread;242960;241055;3124;876;64206;82800;2.606287687185642;8.158813629450705;map_12.txt
FPPWRMobility;20;16;13.25974%;71;259200;12649;11482MiliSegs;1_TSP_thread;226565;223380;3123;876;126469;82800;5.115641015565464;16.014180570465797;map_12.txt
ZigZagOverNSN;20;2;4.45129%;71;259200;12649;4125MiliSegs;1_TSP_thread;254225;244430;2465;40;42797;57325;1.7173196135307112;7.765010795066033;map_12.txt
ZigZagOverNSN;20;4;7.52797%;71;259200;12649;4785MiliSegs;1_TSP_thread;252960;231065;1626;40;72134;57325;2.904309675544885;13.132090150915554;map_12.txt
ZigZagOverNSN;20;8;12.43287%;71;259200;12649;6370MiliSegs;1_TSP_thread;247535;214375;1619;40;117756;57325;4.796632087334249;21.68839140055887;map_12.txt
ZigZagOverNSN;20;16;24.08353%;71;259200;12649;11895MiliSegs;1_TSP_thread;235500;179090;1556;40;222117;57325;9.29148388679317;42.01225684181055;map_12.txt
FPPWRMobility;800;2;0.22374%;71;259200;12649;102620MiliSegs;1_TSP_thread;258960;258175;27827;170;70900;560534;0.08631902321721313;0.03991531435720517;map_12.txt
FPPWRMobility;800;4;0.27440%;71;259200;12649;106991MiliSegs;1_TSP_thread;258885;257930;26326;14203;90738;560534;0.10586497151729778;0.04895367741704086;map_12.txt
FPPWRMobility;800;8;0.25642%;71;259200;12649;115205MiliSegs;1_TSP_thread;258900;258000;18729;171;76617;560534;0.09892607149491377;0.045745017664372986;map_12.txt
FPPWRMobility;800;16;0.39992%;71;259200;12649;139352MiliSegs;1_TSP_thread;258735;257185;19473;170;122848;560534;0.15428842812881072;0.07134546801975926;map_12.txt
ZigZagOverNSN;800;2;0.40668%;71;259200;12649;108403MiliSegs;1_TSP_thread;258630;257595;23010;170;157449;331446;0.15689691125828947;0.12269775287120264;map_12.txt
ZigZagOverNSN;800;4;0.54034%;71;259200;12649;113799MiliSegs;1_TSP_thread;258475;257005;26248;975;142509;331446;0.20846375748980747;0.16302446232978554;map_12.txt
ZigZagOverNSN;800;8;0.63071%;71;259200;12649;119953MiliSegs;1_TSP_thread;258865;256640;25025;13;163332;331446;0.24333128822302288;0.1902918421323761;map_12.txt
ZigZagOverNSN;800;16;1.11790%;71;259200;12649;146682MiliSegs;1_TSP_thread;257515;254765;15645;4553;371926;331446;0.4312881262740994;0.33727932251481857;map_12.txt
FPPWRMobility;20;2;2.13619%;71;259200;12649;3390MiliSegs;1_TSP_thread;254080;253150;2869;869;20498;91312;0.8241467097241254;2.339438706418579;map_13.txt
FPPWRMobility;20;4;3.74836%;71;259200;12649;4135MiliSegs;1_TSP_thread;250275;247800;2869;869;36169;91312;1.4461266741921965;4.105003000160082;map_13.txt
FPPWRMobility;20;8;6.00405%;71;259200;12649;6144MiliSegs;1_TSP_thread;244740;241680;2858;869;58128;91312;2.3163776720393248;6.575314225869469;map_13.txt
FPPWRMobility;20;16;11.70197%;71;259200;12649;12499MiliSegs;1_TSP_thread;230935;224950;2849;869;112725;91312;4.514647990969363;12.815366646872906;map_13.txt
ZigZagOverNSN;20;2;4.20930%;71;259200;12649;4081MiliSegs;1_TSP_thread;254180;244580;2619;166;40811;59275;1.6239574998094815;7.101303820339394;map_13.txt
ZigZagOverNSN;20;4;6.90008%;71;259200;12649;4843MiliSegs;1_TSP_thread;253980;232525;1883;166;66331;59275;2.6620668057460732;11.64078812398789;map_13.txt
ZigZagOverNSN;20;8;11.53231%;71;259200;12649;6820MiliSegs;1_TSP_thread;245090;219645;1864;164;109085;59275;4.4491940419714995;19.455606844015396;map_13.txt
ZigZagOverNSN;20;16;22.11844%;71;259200;12649;11797MiliSegs;1_TSP_thread;227215;184445;1534;166;200648;59275;8.533349289361377;37.31495800594633;map_13.txt
FPPWRMobility;800;2;0.22550%;71;259200;12649;107382MiliSegs;1_TSP_thread;258935;258085;27755;395;71512;562112;0.08699812189214504;0.0401164059732651;map_13.txt
FPPWRMobility;800;4;0.27504%;71;259200;12649;112766MiliSegs;1_TSP_thread;258865;257920;26301;13818;90796;562112;0.10611056336686393;0.04892949807990424;map_13.txt
FPPWRMobility;800;8;0.25636%;71;259200;12649;117049MiliSegs;1_TSP_thread;258875;257900;18788;398;76779;562112;0.09890560550744848;0.04560716182456636;map_13.txt
FPPWRMobility;800;16;0.39867%;71;259200;12649;149772MiliSegs;1_TSP_thread;258780;257145;18843;461;123077;562112;0.15380654715125158;0.07092297802146977;map_13.txt
ZigZagOverNSN;800;4;0.58160%;71;259200;12649;119953MiliSegs;1_TSP_thread;258755;256870;26411;21;191062;316870;0.22438443519232798;0.18354670875075396;map_13.txt
ZigZagOverNSN;800;2;0.41692%;71;259200;12649;121310MiliSegs;1_TSP_thread;258600;257605;24845;113;132311;316870;0.16084684683880038;0.13157289330203886;map_13.txt
ZigZagOverNSN;800;8;0.67854%;71;259200;12649;131389MiliSegs;1_TSP_thread;258475;256560;21100;21;182607;316870;0.2617823061937946;0.21413820735769107;map_13.txt
ZigZagOverNSN;800;16;1.21936%;71;259200;12649;157784MiliSegs;1_TSP_thread;257650;254535;15193;411;361980;316870;0.470431187842934;0.38481321642594274;map_13.txt
FPPWRMobility;20;2;2.56973%;71;259200;12649;3484MiliSegs;1_TSP_thread;253035;252020;2691;674;24872;80979;0.9914096436328286;3.1733335757372796;map_14.txt
FPPWRMobility;20;4;4.44647%;71;259200;12649;4264MiliSegs;1_TSP_thread;248955;246880;2622;674;42957;80979;1.7154590692158187;5.4908925862352;map_14.txt
FPPWRMobility;20;8;7.22444%;71;259200;12649;5986MiliSegs;1_TSP_thread;242440;239220;2564;674;69163;80979;2.7872070163656466;8.921375401548248;map_14.txt
FPPWRMobility;20;16;14.20621%;71;259200;12649;12233MiliSegs;1_TSP_thread;226200;219955;2536;674;136436;80979;5.480791442805976;17.54308082311845;map_14.txt
ZigZagOverNSN;20;2;5.56337%;71;259200;12649;4019MiliSegs;1_TSP_thread;252465;240545;2079;158;52022;45998;2.1463611325445795;12.094804242696531;map_14.txt
ZigZagOverNSN;20;4;9.69203%;71;259200;12649;4885MiliSegs;1_TSP_thread;250145;224900;1692;158;89221;45998;3.739210331409085;21.070553456698875;map_14.txt
ZigZagOverNSN;20;8;16.04485%;71;259200;12649;6605MiliSegs;1_TSP_thread;242700;202575;1544;157;146437;45998;6.190142568301328;34.88162428157103;map_14.txt
ZigZagOverNSN;20;16;31.55112%;71;259200;12649;11061MiliSegs;1_TSP_thread;220065;148820;1347;160;260783;45998;12.172499547515624;68.59237103169812;map_14.txt
FPPWRMobility;800;2;0.22359%;71;259200;12649;99991MiliSegs;1_TSP_thread;258950;258100;27705;137;71020;562970;0.0862632068877655;0.03971690005738994;map_14.txt
FPPWRMobility;800;4;0.27357%;71;259200;12649;109635MiliSegs;1_TSP_thread;258880;257955;22202;13556;76736;562970;0.10554588816729495;0.04859494149415217;map_14.txt
FPPWRMobility;800;8;0.25291%;71;259200;12649;129900MiliSegs;1_TSP_thread;258895;257950;18789;137;76317;562970;0.09757159523367066;0.04492345504124098;map_14.txt
FPPWRMobility;800;16;0.39381%;71;259200;12649;139402MiliSegs;1_TSP_thread;258795;257145;19548;137;122096;562970;0.15193204875399935;0.06995183941779602;map_14.txt
ZigZagOverNSN;800;2;0.41331%;71;259200;12649;106590MiliSegs;1_TSP_thread;258730;257535;31010;34;159907;328293;0.15945422941910722;0.1258952711919919;map_14.txt
ZigZagOverNSN;800;4;0.54954%;71;259200;12649;111949MiliSegs;1_TSP_thread;258640;256905;27808;17;162475;328293;0.21201274577046297;0.1673922493129735;map_14.txt
ZigZagOverNSN;800;8;0.63535%;71;259200;12649;126218MiliSegs;1_TSP_thread;258560;256595;25731;17;200732;328293;0.24511834103747443;0.19353039509497116;map_14.txt
ZigZagOverNSN;800;16;1.17037%;71;259200;12649;141239MiliSegs;1_TSP_thread;258095;254265;13835;17;371615;328293;0.45152991814795623;0.35650030547087586;map_14.txt
FPPWRMobility;20;2;2.00723%;71;259200;12649;3632MiliSegs;1_TSP_thread;254830;253570;3392;771;19456;100341;0.7743957547439402;2.000412390046235;map_15.txt
FPPWRMobility;20;4;3.50077%;71;259200;12649;4035MiliSegs;1_TSP_thread;251045;249515;3307;771;33856;100341;1.35060632906569;3.4888745427474994;map_15.txt
FPPWRMobility;20;8;5.46287%;71;259200;12649;6069MiliSegs;1_TSP_thread;246725;243955;3202;771;52389;100341;2.107587389022252;5.444301444420203;map_15.txt
FPPWRMobility;20;16;10.62394%;71;259200;12649;13401MiliSegs;1_TSP_thread;234760;229665;3190;771;102223;100341;4.098741914818624;10.587834527471196;map_15.txt
ZigZagOverNSN;20;2;4.82832%;71;259200;12649;3697MiliSegs;1_TSP_thread;253435;243140;2563;81;46092;51533;1.8627769680688921;9.369370890952533;map_15.txt
ZigZagOverNSN;20;4;8.21943%;71;259200;12649;4815MiliSegs;1_TSP_thread;251345;229595;1889;81;77078;51533;3.1710745194139625;15.94982856484387;map_15.txt
ZigZagOverNSN;20;8;13.78270%;71;259200;12649;6314MiliSegs;1_TSP_thread;244390;207805;1756;81;125380;51533;5.317398441072245;26.745380162729244;map_15.txt
ZigZagOverNSN;20;16;26.28009%;71;259200;12649;11696MiliSegs;1_TSP_thread;225370;170870;1530;81;234720;51533;10.138924611339737;50.9966285537279;map_15.txt
FPPWRMobility;800;2;0.22503%;71;259200;12649;117226MiliSegs;1_TSP_thread;258935;258125;27728;49;71126;565196;0.08681578854928934;0.03981389180386237;map_15.txt
FPPWRMobility;800;8;0.25378%;71;259200;12649;119838MiliSegs;1_TSP_thread;258885;257885;18885;49;76618;565196;0.09790928402682413;0.04490139070296466;map_15.txt
FPPWRMobility;800;4;0.27529%;71;259200;12649;124164MiliSegs;1_TSP_thread;258895;257860;26206;12672;90757;565196;0.10620731167123781;0.04870688254195862;map_15.txt
FPPWRMobility;800;16;0.39362%;71;259200;12649;141419MiliSegs;1_TSP_thread;258740;257190;19684;49;122513;565196;0.15185855725356265;0.0696426337768198;map_15.txt
ZigZagOverNSN;800;2;0.41056%;71;259200;12649;106909MiliSegs;1_TSP_thread;258635;257235;30054;42;154207;327816;0.1583965099760913;0.12524213395869288;map_15.txt
ZigZagOverNSN;800;4;0.55292%;71;259200;12649;113312MiliSegs;1_TSP_thread;258810;256695;25871;27;204915;327816;0.2133197781516743;0.168669273302444;map_15.txt
ZigZagOverNSN;800;8;0.60964%;71;259200;12649;130486MiliSegs;1_TSP_thread;258240;256575;26151;27;180329;327816;0.23519884902263313;0.1859687802507093;map_15.txt
ZigZagOverNSN;800;16;1.15929%;71;259200;12649;149678MiliSegs;1_TSP_thread;258015;253880;13691;27;418519;327816;0.4472562478566517;0.35363990605841117;map_15.txt
FPPWRMobility;20;2;3.14207%;71;259200;12649;3412MiliSegs;1_TSP_thread;251740;248330;2633;260;30077;69834;1.2122190429240964;4.499343814272787;map_16.txt
FPPWRMobility;20;4;5.36748%;71;259200;12649;4278MiliSegs;1_TSP_thread;246590;240795;2538;260;51463;69834;2.0707858224737072;7.686050995005083;map_16.txt
FPPWRMobility;20;8;8.77913%;71;259200;12649;5782MiliSegs;1_TSP_thread;238465;228600;2546;260;84141;69834;3.387009292600213;12.57142378557687;map_16.txt
FPPWRMobility;20;16;17.19695%;71;259200;12649;11635MiliSegs;1_TSP_thread;218180;200080;2538;260;164841;69834;6.634626605128792;24.62547206302636;map_16.txt
ZigZagOverNSN;20;2;5.34925%;71;259200;12649;4000MiliSegs;1_TSP_thread;252925;240685;2152;162;51881;45990;2.063752964963421;11.631327865155876;map_16.txt
ZigZagOverNSN;20;4;9.32427%;71;259200;12649;4864MiliSegs;1_TSP_thread;249845;224920;1814;162;88928;45990;3.597325221955493;20.2745531100427;map_16.txt
ZigZagOverNSN;20;8;15.50694%;71;259200;12649;6479MiliSegs;1_TSP_thread;241350;203050;1606;162;145738;45990;5.982617455418382;33.71807880940302;map_16.txt
ZigZagOverNSN;20;16;30.48370%;71;259200;12649;11457MiliSegs;1_TSP_thread;219880;151985;1487;163;274089;45990;11.760686668857643;66.2833221258513;map_16.txt
FPPWRMobility;800;2;0.22419%;71;259200;12649;108408MiliSegs;1_TSP_thread;258960;258175;27801;62;70922;562087;0.08649391438281029;0.03988568070071791;map_16.txt
FPPWRMobility;800;4;0.27481%;71;259200;12649;110830MiliSegs;1_TSP_thread;258870;257870;24574;14270;83775;562087;0.10602404805622052;0.048891778774766824;map_16.txt
FPPWRMobility;800;8;0.25475%;71;259200;12649;123531MiliSegs;1_TSP_thread;258890;257860;19990;62;76646;562087;0.09828139288980263;0.04532134177989678;map_16.txt
FPPWRMobility;800;16;0.39645%;71;259200;12649;141867MiliSegs;1_TSP_thread;258780;257170;19641;62;122760;562087;0.1529516270385609;0.0705318958246588;map_16.txt
ZigZagOverNSN;800;2;0.41831%;71;259200;12649;110333MiliSegs;1_TSP_thread;258720;257505;27340;23;132863;322330;0.16138547441796014;0.12977729336126104;map_16.txt
ZigZagOverNSN;800;4;0.57152%;71;259200;12649;111127MiliSegs;1_TSP_thread;258880;256980;23298;11;170897;322330;0.2204931067577367;0.17730838976082075;map_16.txt
ZigZagOverNSN;800;8;0.65719%;71;259200;12649;116166MiliSegs;1_TSP_thread;258490;256700;25192;11;207413;322330;0.2535438159674578;0.203885946386514;map_16.txt
ZigZagOverNSN;800;16;1.20233%;71;259200;12649;138487MiliSegs;1_TSP_thread;257875;254815;13387;1217;344115;322330;0.46386253613921385;0.37301265587219384;map_16.txt
FPPWRMobility;20;2;1.87317%;71;259200;12649;3329MiliSegs;1_TSP_thread;254625;253730;3738;814;18122;105156;0.7226726227899714;1.7813224526147873;map_17.txt
FPPWRMobility;20;4;3.25125%;71;259200;12649;4031MiliSegs;1_TSP_thread;251365;249650;3713;814;31205;105156;1.2543417662132306;3.0918386568761593;map_17.txt
FPPWRMobility;20;8;5.00694%;71;259200;12649;5901MiliSegs;1_TSP_thread;247255;244565;3673;814;47704;105156;1.9316915294924577;4.761444372593528;map_17.txt
FPPWRMobility;20;16;9.65837%;71;259200;12649;13681MiliSegs;1_TSP_thread;235480;230980;3673;814;92079;105156;3.7262237320911433;9.184803447811102;map_17.txt
ZigZagOverNSN;20;2;4.60552%;71;259200;12649;4009MiliSegs;1_TSP_thread;253685;243630;2448;668;44135;53856;1.7768198207209271;8.551539244111414;map_17.txt
ZigZagOverNSN;20;4;7.98563%;71;259200;12649;4887MiliSegs;1_TSP_thread;252785;229965;1878;136;76678;53856;3.080875331028046;14.82774223489434;map_17.txt
ZigZagOverNSN;20;8;13.31520%;71;259200;12649;6555MiliSegs;1_TSP_thread;246395;214585;1763;135;124682;53856;5.137037275186709;24.72370881105903;map_17.txt
ZigZagOverNSN;20;16;25.68953%;71;259200;12649;11573MiliSegs;1_TSP_thread;233330;175410;1589;136;234181;53856;9.911082354538179;47.700396358739894;map_17.txt
FPPWRMobility;800;2;0.22438%;71;259200;12649;108297MiliSegs;1_TSP_thread;258935;258205;27728;30;70963;559329;0.08656461506677929;0.04011511690849069;map_17.txt
FPPWRMobility;800;4;0.27506%;71;259200;12649;113508MiliSegs;1_TSP_thread;258885;257965;24515;14692;83598;559329;0.10611893581627979;0.049176831817373534;map_17.txt
FPPWRMobility;800;8;0.25610%;71;259200;12649;115274MiliSegs;1_TSP_thread;258880;257900;18710;30;76914;559329;0.09880234529797338;0.04578623297063928;map_17.txt
FPPWRMobility;800;16;0.39818%;71;259200;12649;141795MiliSegs;1_TSP_thread;258720;257060;19432;30;123003;559329;0.15361956244760502;0.07118921169190087;map_17.txt
ZigZagOverNSN;800;2;0.41109%;71;259200;12649;110994MiliSegs;1_TSP_thread;258660;257280;25357;8208;138369;333861;0.15859837903425497;0.12313118287454625;map_17.txt
ZigZagOverNSN;800;4;0.53082%;71;259200;12649;111205MiliSegs;1_TSP_thread;258340;256995;24825;696;128221;333861;0.20479290355652618;0.15899527228952046;map_17.txt
ZigZagOverNSN;800;8;0.61313%;71;259200;12649;122561MiliSegs;1_TSP_thread;258555;256885;26805;13;182649;333861;0.23654588310661342;0.18364736492502629;map_17.txt
ZigZagOverNSN;800;16;1.12397%;71;259200;12649;148848MiliSegs;1_TSP_thread;257560;254870;15385;5024;354093;333861;0.4336286910222321;0.3366567425154857;map_17.txt
FPPWRMobility;20;2;2.86053%;71;259200;12649;3451MiliSegs;1_TSP_thread;252565;250045;2795;725;27273;72523;1.1036004658207608;3.944310642702883;map_18.txt
FPPWRMobility;20;4;4.98187%;71;259200;12649;4260MiliSegs;1_TSP_thread;247895;243745;2701;725;47593;72523;1.9220166990550205;6.869361835487519;map_18.txt
FPPWRMobility;20;8;8.12654%;71;259200;12649;5810MiliSegs;1_TSP_thread;240535;233485;2639;725;78033;72523;3.1352404359091612;11.205470278224213;map_18.txt
FPPWRMobility;20;16;15.88927%;71;259200;12649;11645MiliSegs;1_TSP_thread;222355;208415;2628;727;152831;72523;6.130121408702941;21.909290420084695;map_18.txt
ZigZagOverNSN;20;2;5.18258%;71;259200;12649;4218MiliSegs;1_TSP_thread;253295;241995;2288;9;49743;48240;1.999452553440786;10.743327152816164;map_18.txt
ZigZagOverNSN;20;4;9.37751%;71;259200;12649;4771MiliSegs;1_TSP_thread;251070;224795;1644;9;89400;48240;3.6178656311918918;19.439278018344492;map_18.txt
ZigZagOverNSN;20;8;15.64689%;71;259200;12649;6105MiliSegs;1_TSP_thread;245995;202775;1515;9;147389;48240;6.03661045143652;32.435518843539505;map_18.txt
ZigZagOverNSN;20;16;30.67969%;71;259200;12649;11414MiliSegs;1_TSP_thread;229035;155070;1358;9;276858;48240;11.836299189814813;63.59802549751243;map_18.txt
FPPWRMobility;800;2;0.23031%;71;259200;12649;108064MiliSegs;1_TSP_thread;258975;258095;25797;19;65151;550040;0.08885587539056558;0.041872305470937746;map_18.txt
FPPWRMobility;800;4;0.28154%;71;259200;12649;108509MiliSegs;1_TSP_thread;258875;257945;24842;20;85015;550040;0.10862043764765418;0.051186127260330096;map_18.txt
FPPWRMobility;800;8;0.26625%;71;259200;12649;113839MiliSegs;1_TSP_thread;258895;257920;18558;19;77777;550040;0.10272065162513544;0.048405921207975974;map_18.txt
FPPWRMobility;800;16;0.42092%;71;259200;12649;143697MiliSegs;1_TSP_thread;258745;257120;19243;25;125018;550040;0.162391098620162;0.07652493048204856;map_18.txt
ZigZagOverNSN;800;2;0.42113%;71;259200;12649;98940MiliSegs;1_TSP_thread;258565;257330;27287;17285;134440;315458;0.16247296257001453;0.13349793601096743;map_18.txt
ZigZagOverNSN;800;4;0.58337%;71;259200;12649;108996MiliSegs;1_TSP_thread;258470;256470;29437;7965;177654;315458;0.22506725495589341;0.18492931700754958;map_18.txt
ZigZagOverNSN;800;8;0.67897%;71;259200;12649;114580MiliSegs;1_TSP_thread;258695;256040;20285;8;216439;315458;0.26194696436566556;0.21523199019704847;map_18.txt
ZigZagOverNSN;800;16;1.23880%;71;259200;12649;143028MiliSegs;1_TSP_thread;257745;254325;13341;9;398481;315458;0.4779319722484193;0.3926987656258211;map_18.txt
FPPWRMobility;20;2;2.09134%;71;259200;12649;3442MiliSegs;1_TSP_thread;254165;253345;2677;812;20128;94118;0.8068436475956422;2.2220390728318757;map_19.txt
FPPWRMobility;20;4;3.68046%;71;259200;12649;4197MiliSegs;1_TSP_thread;250290;249125;2669;812;35618;94118;1.419930210238531;3.910473134722659;map_19.txt
FPPWRMobility;20;8;5.79678%;71;259200;12649;6131MiliSegs;1_TSP_thread;245085;243255;2671;812;55933;94118;2.2364114773853085;6.159054112266218;map_19.txt
FPPWRMobility;20;16;11.33970%;71;259200;12649;12817MiliSegs;1_TSP_thread;231355;228240;2671;812;109325;94118;4.37488390203475;12.048385084759634;map_19.txt
ZigZagOverNSN;20;2;5.26119%;71;259200;12649;3986MiliSegs;1_TSP_thread;252560;240705;2351;94;50776;47961;2.0297794257735084;10.969721798137932;map_19.txt
ZigZagOverNSN;20;4;9.61728%;71;259200;12649;4561MiliSegs;1_TSP_thread;249305;224445;1775;94;91884;47961;3.7103718945282727;20.052300724791568;map_19.txt
ZigZagOverNSN;20;8;15.76071%;71;259200;12649;6217MiliSegs;1_TSP_thread;243530;205270;1564;94;147886;47961;6.080519297267948;32.86150417739105;map_19.txt
ZigZagOverNSN;20;16;30.34645%;71;259200;12649;11555MiliSegs;1_TSP_thread;219940;161590;1424;93;272624;47961;11.707735577655844;63.27318157937481;map_19.txt
FPPWRMobility;800;2;0.22271%;71;259200;12649;111364MiliSegs;1_TSP_thread;258950;258175;27347;30;70699;559125;0.08592272727814007;0.039832185844835964;map_19.txt
FPPWRMobility;800;4;0.27307%;71;259200;12649;116239MiliSegs;1_TSP_thread;258870;257960;26062;14694;90323;559125;0.10534960074207521;0.048838124770571686;map_19.txt
FPPWRMobility;800;8;0.25408%;71;259200;12649;117981MiliSegs;1_TSP_thread;258880;257885;19545;20;76206;559125;0.09802556804650596;0.04544283878856131;map_19.txt
FPPWRMobility;800;16;0.39619%;71;259200;12649;149070MiliSegs;1_TSP_thread;258735;257045;18562;20;122215;559125;0.15285115764555773;0.07085896724655232;map_19.txt
ZigZagOverNSN;800;2;0.41385%;71;259200;12649;107482MiliSegs;1_TSP_thread;258725;257410;30606;98;155413;326307;0.15966261038237212;0.12682703285896674;map_19.txt
ZigZagOverNSN;800;4;0.56094%;71;259200;12649;109876MiliSegs;1_TSP_thread;258765;256965;23819;11;192260;326307;0.21641014225870794;0.17190409299664763;map_19.txt
ZigZagOverNSN;800;8;0.66129%;71;259200;12649;117101MiliSegs;1_TSP_thread;258370;210965;25682;98;156984;326307;0.2551271391794311;0.20265870629593769;map_19.txt
ZigZagOverNSN;800;16;1.16265%;71;259200;12649;153854MiliSegs;1_TSP_thread;257785;254715;13754;3611;375278;326307;0.4485530472441325;0.3563054113018695;map_19.txt
FPPWRMobility;20;2;2.35899%;71;259200;12649;3381MiliSegs;1_TSP_thread;253320;252795;3298;717;22595;86208;0.9101038570720948;2.7363924433125346;map_20.txt
FPPWRMobility;20;4;4.12288%;71;259200;12649;4126MiliSegs;1_TSP_thread;248955;247965;3147;717;39776;86208;1.5906165456866346;4.782477364536652;map_20.txt
FPPWRMobility;20;8;6.62973%;71;259200;12649;5760MiliSegs;1_TSP_thread;242880;241065;2977;717;63484;86208;2.5577646914532837;7.69038381617357;map_20.txt
FPPWRMobility;20;16;12.95139%;71;259200;12649;12407MiliSegs;1_TSP_thread;227165;224125;2936;717;124416;86208;4.996677812071333;15.023418811350332;map_20.txt
ZigZagOverNSN;20;2;4.68094%;71;259200;12649;4344MiliSegs;1_TSP_thread;254085;243220;2520;200;44932;55590;1.8059187338058231;8.420473750719003;map_20.txt
ZigZagOverNSN;20;4;7.88821%;71;259200;12649;5079MiliSegs;1_TSP_thread;253260;229270;1852;200;74622;55590;3.0432923358672475;14.189986930325428;map_20.txt
ZigZagOverNSN;20;8;13.16744%;71;259200;12649;6385MiliSegs;1_TSP_thread;247515;212885;1756;200;123518;55590;5.080030197378448;23.68670313294646;map_20.txt
ZigZagOverNSN;20;16;25.76379%;71;259200;12649;11671MiliSegs;1_TSP_thread;233980;169215;1578;200;241626;55590;9.939734736987502;46.34609181196547;map_20.txt
FPPWRMobility;800;2;0.22374%;71;259200;12649;114595MiliSegs;1_TSP_thread;258960;258065;25380;81;64028;557728;0.08631995348937045;0.0401165656815595;map_20.txt
FPPWRMobility;800;4;0.27385%;71;259200;12649;117707MiliSegs;1_TSP_thread;258865;257950;24315;14502;83291;557728;0.10565286946540363;0.04910139667621604;map_20.txt
FPPWRMobility;800;8;0.25712%;71;259200;12649;125496MiliSegs;1_TSP_thread;258885;257930;18663;81;76702;557728;0.0991986412370464;0.046101841414887594;map_20.txt
FPPWRMobility;800;16;0.40198%;71;259200;12649;142468MiliSegs;1_TSP_thread;258740;257285;19433;81;122836;557728;0.15508381082342448;0.0720740643565172;map_20.txt
ZigZagOverNSN;800;2;0.41512%;71;259200;12649;115529MiliSegs;1_TSP_thread;258710;257360;26301;8221;143600;333103;0.1601537940815044;0.12462170387515556;map_20.txt
ZigZagOverNSN;800;4;0.52819%;71;259200;12649;116498MiliSegs;1_TSP_thread;258635;256910;24146;702;152031;333103;0.20377518581628348;0.15856515301147298;map_20.txt
ZigZagOverNSN;800;8;0.61100%;71;259200;12649;127021MiliSegs;1_TSP_thread;258350;256980;24792;32;210606;333103;0.2357263133359051;0.18342752967300385;map_20.txt
ZigZagOverNSN;800;16;1.13611%;71;259200;12649;144707MiliSegs;1_TSP_thread;257665;254975;14501;4868;384221;333103;0.4383144718792884;0.34106901202064094;map_20.txt
