Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;globalAvgDelay;nMsgs;tourSize;
ZigZagOverNSN;20;2;1.86875;71;36000;30000;1120;4;35625;35130;4573;1914;86285
ZigZagOverNSN;20;4;2.52639;71;36000;30000;1317;4;35535;34705;4284;2228;86285
ZigZagOverNSN;20;8;4.00764;71;36000;30000;1806;4;35215;33975;3922;3929;86285
ZigZagOverNSN;20;16;7.00486;71;36000;30000;4199;4;34705;33015;3210;8080;86285
ZigZagOverNSN;20;2;1.64375;71;36000;30000;1196;4;35685;35095;5025;1873;94218
ZigZagOverNSN;20;4;2.18681;71;36000;30000;1358;4;35520;34850;4460;2226;94218
ZigZagOverNSN;20;8;3.41528;71;36000;30000;2090;4;35415;34290;4156;3990;94218
ZigZagOverNSN;20;16;5.89931;71;36000;30000;4308;4;34675;33020;2968;6993;94218
ZigZagOverNSN;20;2;1.51944;71;36000;30000;1406;4;35755;35255;5774;1889;108521
ZigZagOverNSN;20;4;1.91389;71;36000;30000;1609;4;35665;35015;5238;2231;108521
ZigZagOverNSN;20;8;2.87153;71;36000;30000;2323;4;35575;34715;5261;3333;108521
ZigZagOverNSN;20;16;4.49097;71;36000;30000;4564;4;34995;33795;3250;5297;108521
ZigZagOverNSN;20;2;1.44792;71;36000;30000;1162;4;35750;35265;5855;1914;112184
ZigZagOverNSN;20;4;1.67986;71;36000;30000;1355;4;35680;35115;5866;1810;112184
ZigZagOverNSN;20;8;2.61042;71;36000;30000;1931;4;35625;34730;5505;3219;112184
ZigZagOverNSN;20;16;4.32500;71;36000;30000;4453;4;35250;33765;3856;5100;112184
ZigZagOverNSN;20;2;1.77708;71;36000;30000;1108;4;35635;35075;4693;1898;89245
ZigZagOverNSN;20;4;2.32708;71;36000;30000;1223;4;35535;34880;4448;2156;89245
ZigZagOverNSN;20;8;3.79583;71;36000;30000;1854;4;35215;34130;3952;3943;89245
ZigZagOverNSN;20;16;6.36806;71;36000;30000;4276;4;34755;32960;3229;7200;89245
ZigZagOverNSN;20;2;1.49375;71;36000;30000;1070;4;35735;35360;5370;1820;103664
ZigZagOverNSN;20;4;1.93125;71;36000;30000;1288;4;35735;34920;4841;2173;103664
ZigZagOverNSN;20;8;2.98611;71;36000;30000;1897;4;35515;34650;4823;3479;103664
ZigZagOverNSN;20;16;4.84167;71;36000;30000;4456;4;34940;33920;3439;5002;103664
ZigZagOverNSN;20;2;1.58889;71;36000;30000;1004;4;35800;35260;5405;1881;102838
ZigZagOverNSN;20;4;2.02014;71;36000;30000;1271;4;35715;35170;4839;2153;102838
ZigZagOverNSN;20;8;3.04097;71;36000;30000;1823;4;35580;34575;5008;3232;102838
ZigZagOverNSN;20;16;4.94792;71;36000;30000;4412;4;34965;33945;3199;5064;102838
ZigZagOverNSN;20;2;1.69306;71;36000;30000;1160;4;35710;35155;4770;1823;89454
ZigZagOverNSN;20;4;2.32778;71;36000;30000;1330;4;35575;34885;3942;2754;89454
ZigZagOverNSN;20;8;3.66528;71;36000;30000;1910;4;35295;34290;4030;3936;89454
ZigZagOverNSN;20;16;6.41667;71;36000;30000;4358;4;34760;32995;2992;8025;89454
ZigZagOverNSN;20;4;2.05000;71;36000;30000;1195;4;35650;35035;4873;2178;99254
ZigZagOverNSN;20;2;1.59375;71;36000;30000;1207;4;35765;35325;5236;1861;99254
ZigZagOverNSN;20;8;3.11111;71;36000;30000;1971;4;35510;34370;4448;3928;99254
ZigZagOverNSN;20;16;5.39722;71;36000;30000;4522;4;34975;33545;3793;5968;99254
ZigZagOverNSN;20;2;1.71597;71;36000;30000;1074;4;35650;34950;4901;1916;93189
ZigZagOverNSN;20;4;2.21944;71;36000;30000;1241;4;35500;34805;4453;2195;93189
ZigZagOverNSN;20;8;3.54097;71;36000;30000;1754;4;35250;34355;4172;4086;93189
ZigZagOverNSN;20;16;6.01319;71;36000;30000;4308;4;34725;33040;2831;7151;93189
ZigZagOverNSN;20;2;1.89306;71;36000;30000;1022;4;35675;35080;4487;2570;84521
ZigZagOverNSN;20;4;2.45903;71;36000;30000;1393;4;35485;34770;4622;3095;84521
ZigZagOverNSN;20;8;4.18750;71;36000;30000;1956;4;35115;33870;3920;4855;84521
ZigZagOverNSN;20;16;7.05278;71;36000;30000;4169;4;34645;32835;3161;8482;84521
ZigZagOverNSN;20;2;1.56319;71;36000;30000;1122;4;35720;35325;5480;1834;103371
ZigZagOverNSN;20;4;1.99444;71;36000;30000;1335;4;35680;35075;5327;1826;103371
ZigZagOverNSN;20;8;3.04583;71;36000;30000;1953;4;35525;34740;4322;2629;103371
ZigZagOverNSN;20;16;4.74931;71;36000;30000;4498;4;34910;33645;3004;4434;103371
ZigZagOverNSN;20;2;1.52083;71;36000;30000;994;4;35775;35300;5499;1874;105011
ZigZagOverNSN;20;4;1.87569;71;36000;30000;1244;4;35685;34985;5555;1865;105011
ZigZagOverNSN;20;8;2.91319;71;36000;30000;1942;4;35605;34705;4587;2607;105011
ZigZagOverNSN;20;16;4.74514;71;36000;30000;4630;4;35180;33780;3716;5162;105011
ZigZagOverNSN;20;2;1.65972;71;36000;30000;1180;4;35700;35105;4824;1809;91661
ZigZagOverNSN;20;4;2.21875;71;36000;30000;1161;4;35575;34905;4371;2177;91661
ZigZagOverNSN;20;8;3.52986;71;36000;30000;1824;4;35350;34095;4129;3947;91661
ZigZagOverNSN;20;16;6.00278;71;36000;30000;4226;4;34835;33200;2930;6825;91661
ZigZagOverNSN;20;2;1.59444;71;36000;30000;1004;4;35715;35195;5369;1901;103327
ZigZagOverNSN;20;4;1.98125;71;36000;30000;1325;4;35665;35040;4935;2227;103327
ZigZagOverNSN;20;8;2.99097;71;36000;30000;1849;4;35625;34745;5112;3194;103327
ZigZagOverNSN;20;16;5.04861;71;36000;30000;4407;4;35045;33500;3220;5417;103327
ZigZagOverNSN;20;2;2.07014;71;36000;30000;1229;4;35660;35085;4117;2516;77086
ZigZagOverNSN;20;4;2.94444;71;36000;30000;1379;4;35505;34630;3753;3479;77086
ZigZagOverNSN;20;8;4.68958;71;36000;30000;1872;4;34975;33870;3294;5373;77086
ZigZagOverNSN;20;16;8.37778;71;36000;30000;4162;4;34350;32085;2367;10349;77086
ZigZagOverNSN;20;2;1.92014;71;36000;30000;1040;4;35665;35045;4517;2562;84207
ZigZagOverNSN;20;4;2.50069;71;36000;30000;1242;4;35655;34865;3704;3254;84207
ZigZagOverNSN;20;8;4.08958;71;36000;30000;1835;4;35225;34155;3933;4826;84207
ZigZagOverNSN;20;16;7.19653;71;36000;30000;4150;4;34875;32675;2934;8754;84207
ZigZagOverNSN;20;2;1.70625;71;36000;30000;966;4;35655;35145;4828;1895;92744
ZigZagOverNSN;20;4;2.26806;71;36000;30000;1306;4;35520;34860;4462;2189;92744
ZigZagOverNSN;20;8;3.51806;71;36000;30000;1808;4;35345;34480;4373;3949;92744
ZigZagOverNSN;20;16;5.98333;71;36000;30000;4349;4;34690;33365;3138;6786;92744
ZigZagOverNSN;20;4;2.10556;71;36000;30000;1287;4;35480;35015;5157;1846;97072
ZigZagOverNSN;20;2;1.63542;71;36000;30000;1283;4;35690;35030;5167;1874;97072
ZigZagOverNSN;20;8;3.28472;71;36000;30000;1964;4;35450;34385;4367;3947;97072
ZigZagOverNSN;20;16;5.54861;71;36000;30000;4369;4;34795;33295;3378;6236;97072
ZigZagOverNSN;20;2;1.87361;71;36000;30000;1137;4;35675;35085;4505;2515;84701
ZigZagOverNSN;20;4;2.57222;71;36000;30000;1257;4;35435;34685;4085;3419;84701
ZigZagOverNSN;20;8;4.08681;71;36000;30000;1832;4;35145;34060;3817;4684;84701
ZigZagOverNSN;20;16;7.07083;71;36000;30000;4304;4;34820;32425;2832;8285;84701
ZigZagOverNSN;20;2;1.49792;71;36000;30000;1139;4;35800;35295;5590;1850;108569
