Strategy;mapName;nPOIs;nUAV;SucessTax;simumationTimeMS;pathTime;globalAvgDelay;tourSize;memory
DADCA-LKH;17;300;2;0.0;0.35841666666666666;0.35685;-1;169.28;-1
DADCA-LKH;17;400;2;0.0;0.47918333333333335;0.47755000000000003;-1;194.209;-1
DADCA-LKH;17;500;2;0.0;0.3102666666666667;0.3080833333333334;-1;214.42000000000002;-1
DADCA-LKH;18;50;2;0.0;0.00475;0.0037833333333333334;-1;71.05;-1
DADCA-LKH;18;100;2;0.0;0.02125;0.0199;-1;100.675;-1
DADCA-LKH;18;200;2;0.0;0.026966666666666667;0.025566666666666668;-1;139.596;-1
DADCA-LKH;18;300;2;0.0;0.4466;0.44498333333333334;-1;172.352;-1
DADCA-LKH;18;400;2;0.0;0.9228000000000001;0.9210166666666667;-1;197.362;-1
DADCA-LKH;18;500;2;0.0;0.7494000000000001;0.7476333333333334;-1;221.46;-1
DADCA-LKH;19;50;2;0.0;0.0041;0.00315;-1;73.747;-1
DADCA-LKH;19;100;2;0.0;0.025833333333333333;0.024333333333333335;-1;103.131;-1
DADCA-LKH;19;200;2;0.0;0.06635;0.06501666666666667;-1;140.012;-1
DADCA-LKH;19;300;2;0.0;0.17045000000000002;0.16883333333333334;-1;169.559;-1
DADCA-LKH;19;400;2;0.0;0.21303333333333335;0.21128333333333335;-1;195.998;-1
DADCA-LKH;19;500;2;0.0;1.1248833333333335;1.1230666666666667;-1;220.763;-1
DADCA-LKH;20;50;2;0.0;0.009983333333333334;0.009033333333333334;-1;76.563;-1
DADCA-LKH;20;100;2;0.0;0.04541666666666667;0.04435;-1;103.876;-1
DADCA-LKH;20;200;2;0.0;0.33443333333333336;0.33308333333333334;-1;146.268;-1
DADCA-LKH;20;300;2;0.0;0.14045000000000002;0.13905;-1;173.708;-1
DADCA-LKH;20;400;2;0.0;1.9952500000000002;1.9936;-1;198.102;-1
DADCA-LKH;20;500;2;0.0;1.1380833333333333;1.13615;-1;220.029;-1
DADCA-LKH;21;50;2;0.0;0.006666666666666667;0.0057;-1;76.921;-1
DADCA-LKH;21;100;2;0.0;0.0128;0.011683333333333334;-1;102.863;-1
DADCA-LKH;21;200;2;0.0;0.2079;0.20655;-1;139.53;-1
DADCA-LKH;21;300;2;0.0;0.3976;0.39613333333333334;-1;169.276;-1
DADCA-LKH;21;400;2;0.0;0.39808333333333334;0.39640000000000003;-1;190.83;-1
DADCA-LKH;21;500;2;0.0;0.9740166666666668;0.9720166666666668;-1;215.399;-1
DADCA-LKH;22;50;2;0.0;0.004933333333333334;0.0037166666666666667;-1;73.70400000000001;-1
DADCA-LKH;22;100;2;0.0;0.017283333333333335;0.016183333333333334;-1;98.825;-1
DADCA-LKH;22;200;2;0.0;0.18163333333333334;0.18005000000000002;-1;137.535;-1
DADCA-LKH;22;300;2;0.0;0.11976666666666667;0.11823333333333334;-1;168.491;-1
DADCA-LKH;22;400;2;0.0;0.5758666666666667;0.5741333333333334;-1;195.053;-1
DADCA-LKH;22;500;2;0.0;0.6891833333333334;0.6872833333333334;-1;213.615;-1
DADCA-LKH;23;50;2;0.0;0.005066666666666667;0.004066666666666667;-1;75.301;-1
DADCA-LKH;23;100;2;0.0;0.03776666666666667;0.0367;-1;100.321;-1
DADCA-LKH;23;200;2;0.0;0.10335000000000001;0.10183333333333335;-1;140.306;-1
DADCA-LKH;23;300;2;0.0;0.10141666666666667;0.09988333333333334;-1;167.586;-1
DADCA-LKH;23;400;2;0.0;0.3855166666666667;0.38383333333333336;-1;192.979;-1
DADCA-LKH;23;500;2;0.0;0.8509833333333334;0.8489666666666668;-1;216.198;-1
DADCA-LKH;24;50;2;0.0;0.010433333333333334;0.009250000000000001;-1;72.874;-1
DADCA-LKH;24;100;2;0.0;0.031233333333333335;0.02985;-1;101.601;-1
DADCA-LKH;24;200;2;0.0;0.3338666666666667;0.33258333333333334;-1;141.236;-1
DADCA-LKH;24;300;2;0.0;0.13696666666666668;0.13556666666666667;-1;171.641;-1
DADCA-LKH;24;400;2;0.0;0.2334166666666667;0.23178333333333334;-1;199.036;-1
DADCA-LKH;24;500;2;0.0;0.7789;0.7770666666666667;-1;221.207;-1
DADCA-LKH;25;50;2;0.0;0.004966666666666667;0.0037833333333333334;-1;77.557;-1
DADCA-LKH;25;100;2;0.0;0.01685;0.01565;-1;102.94200000000001;-1
DADCA-LKH;25;200;2;0.0;0.28636666666666666;0.28500000000000003;-1;139.548;-1
DADCA-LKH;25;300;2;0.0;0.34003333333333335;0.33855;-1;168.916;-1
DADCA-LKH;25;400;2;0.0;0.34190000000000004;0.34015;-1;194.12800000000001;-1
DADCA-LKH;25;500;2;0.0;0.9426333333333333;0.9407000000000001;-1;216.519;-1
DADCA-LKH;26;50;2;0.0;0.002466666666666667;0.0015833333333333335;-1;69.018;-1
DADCA-LKH;26;100;2;0.0;0.017916666666666668;0.016783333333333334;-1;105.235;-1
DADCA-LKH;26;200;2;0.0;0.12553333333333333;0.12418333333333334;-1;138.018;-1
DADCA-LKH;26;300;2;0.0;0.13;0.12836666666666668;-1;169.424;-1
DADCA-LKH;26;400;2;0.0;1.3528666666666667;1.35125;-1;190.15;-1
DADCA-LKH;26;500;2;0.0;1.5480333333333334;1.5458833333333335;-1;211.169;-1
DADCA-LKH;27;50;2;0.0;0.004566666666666667;0.0035833333333333333;-1;72.378;-1
DADCA-LKH;27;100;2;0.0;0.017666666666666667;0.016316666666666667;-1;102.907;-1
DADCA-LKH;27;200;2;0.0;0.08015;0.07880000000000001;-1;142.657;-1
DADCA-LKH;27;300;2;0.0;0.5262666666666667;0.52475;-1;170.064;-1
DADCA-LKH;27;400;2;0.0;0.3288666666666667;0.32725000000000004;-1;191.116;-1
DADCA-LKH;27;500;2;0.0;0.35995;0.3579833333333334;-1;214.217;-1
DADCA-LKH;28;50;2;0.0;0.0047;0.003766666666666667;-1;70.06700000000001;-1
DADCA-LKH;28;100;2;0.0;0.022833333333333334;0.021566666666666668;-1;105.292;-1
DADCA-LKH;28;200;2;0.0;0.063;0.061733333333333335;-1;142.461;-1
DADCA-LKH;28;300;2;0.0;0.25356666666666666;0.2519166666666667;-1;167.90200000000002;-1
DADCA-LKH;28;400;2;0.0;0.44206666666666666;0.4404666666666667;-1;189.966;-1
DADCA-LKH;28;500;2;0.0;0.9655666666666667;0.9638166666666668;-1;213.415;-1
DADCA-LKH;29;50;2;0.0;0.0066500000000000005;0.005516666666666667;-1;75.423;-1
DADCA-LKH;29;100;2;0.0;0.00775;0.0067;-1;97.46600000000001;-1
DADCA-LKH;29;200;2;0.0;0.059333333333333335;0.057966666666666666;-1;135.156;-1
DADCA-LKH;29;300;2;0.0;0.1661;0.16458333333333333;-1;163.799;-1
DADCA-LKH;29;400;2;0.0;0.394;0.39221666666666666;-1;190.02100000000002;-1
DADCA-LKH;29;500;2;0.0;0.9878;0.9857833333333333;-1;214.332;-1
DADCA-LKH;30;50;2;0.0;0.0039833333333333335;0.0029833333333333335;-1;67.769;-1
DADCA-LKH;30;100;2;0.0;0.014566666666666667;0.0134;-1;95.69;-1
DADCA-LKH;30;200;2;0.0;0.151;0.1495166666666667;-1;137.54500000000002;-1
DADCA-LKH;30;300;2;0.0;0.7333500000000001;0.7318666666666667;-1;166.922;-1
