DADCA-parted-nsn;20;4;2.48804;71;259200;13000;4282;3;4;259200;250080;17678;3885;24861;54390;0.9598920229385771;4.574444058571046;3
TSPConcorde;20;8;6.26302;71;259200;13000;6637;459;4;245625;240920;29356;4598;54163;49384;2.416288901748971;12.682287448026349;3
DADCA-lkh-cutted;20;8;4.06424;71;259200;13000;5971;358;4;259200;244045;21861;4598;37685;52578;1.567992326817557;7.729917667296412;3
DADCA-lkh;20;8;5.78617;71;259200;13000;6202;371;4;257635;241050;55901;26936;49355;49384;2.2323182798925454;11.716687553623597;3
DADCA-parted-nsn;20;8;4.07591;71;259200;13000;6021;3;4;259200;243395;23757;3885;38418;54390;1.572494844059596;7.493852979964099;3
TSPConcorde;20;12;8.87645;71;259200;13000;8239;456;4;239475;233250;29340;4598;78227;49384;3.4245550768747144;17.974337354728778;3
DADCA-lkh-cutted;20;12;6.06375;71;259200;13000;8293;367;4;257840;237425;22710;15844;56048;52578;2.3394112106576737;11.532872794751968;3
DADCA-lkh;20;12;8.36159;71;259200;13000;7821;359;4;259200;234105;43732;25825;65520;49384;3.2259233658169477;16.931786336055257;3
DADCA-parted-nsn;20;12;5.65027;71;259200;13000;7817;3;4;259200;237980;24658;18855;50051;54390;2.179888141098916;10.388435487641829;3
TSPConcorde;20;16;11.20264;71;259200;13000;10930;447;4;233720;225640;24881;3885;102299;50098;4.322007232605548;22.36145703803262;3
DADCA-lkh-cutted;20;16;8.18316;71;259200;13000;10543;359;4;259200;229105;21631;25740;74310;52578;3.1570832261659802;15.563847468945607;3
DADCA-lkh;20;16;11.31887;71;259200;13000;11228;362;4;259200;221365;36408;20301;93299;49384;4.366846350594419;22.92010720221273;3
DADCA-parted-nsn;20;16;7.48872;71;259200;13000;10770;3;4;259200;230910;23419;5814;70843;54390;2.889164844821675;13.768551714980292;3
TSPConcorde;200;4;1.13172;71;259200;13000;31813;1062;4;259200;251460;58160;18880;64821;134088;0.4366213765527345;0.8440148320690053;3
DADCA-lkh-cutted;200;4;0.86469;71;259200;13000;31654;1595;4;259200;251520;38027;10211;49166;135566;0.33359931674858956;0.6378364995738933;3
DADCA-lkh;200;4;1.13039;71;259200;13000;34419;1609;4;259200;251500;58170;18807;64583;134088;0.4361078663218266;0.8430221865537367;3
DADCA-parted-nsn;200;4;0.54671;71;259200;13000;32561;11;4;259200;246275;43773;28357;35463;169243;0.21092246680193666;0.3230331735732762;3
TSPConcorde;200;8;1.59199;71;259200;13000;36291;1391;4;259200;247680;50636;14452;126468;135104;0.6141954470545655;1.178347494349119;3
DADCA-lkh-cutted;200;8;1.21772;71;259200;13000;38384;1614;4;259200;247725;32994;10141;98352;135566;0.46979860277587226;0.8982473322183002;3
DADCA-lkh;200;8;1.66314;71;259200;13000;37963;1622;4;259200;247735;53956;43181;116357;134088;0.6416421967878378;1.2403321505832554;3
DADCA-parted-nsn;200;8;0.79558;71;259200;13000;35317;7;4;259200;240410;43147;28344;63861;169243;0.3069377167162005;0.4700829941140205;3
TSPConcorde;200;12;2.31736;71;259200;13000;44117;1137;4;259200;243150;49620;25503;168131;134088;0.8940436385459553;1.7282390005899975;3
DADCA-lkh-cutted;200;12;1.71309;71;259200;13000;45448;2051;4;259200;243830;33726;10269;137749;135566;0.6609137148014794;1.263656336224005;3
DADCA-lkh;200;12;2.31751;71;259200;13000;41015;1613;4;259200;243090;49621;25568;168169;134088;0.8940994548753985;1.728346896841651;3
DADCA-parted-nsn;200;12;1.08779;71;259200;13000;40771;8;4;259200;233305;38861;28221;85068;169243;0.4196718178440792;0.6427381645632926;3
TSPConcorde;200;16;2.97853;71;259200;13000;48042;1430;4;259200;237865;48112;14431;233193;134088;1.149124264117512;2.2213248706764146;3
DADCA-lkh-cutted;200;16;2.20437;71;259200;13000;47320;1618;4;259200;239240;33085;10229;186953;135566;0.8504510852480572;1.6260487238414973;3
DADCA-lkh;200;16;2.97531;71;259200;13000;47074;1611;4;259200;237915;48112;14304;232996;134088;1.147881420515164;2.218922380806116;3
DADCA-parted-nsn;200;16;1.40694;71;259200;13000;47173;9;4;259200;226105;39298;21080;113308;169243;0.5428026406035674;0.8313161811386272;3
TSPConcorde;20;4;3.53434;71;259200;13000;5154;587;4;250915;248600;28894;647;33088;54351;1.3635557174973307;6.502799248869535;4
DADCA-lkh-cutted;20;4;2.85976;71;259200;13000;4690;373;4;259200;249985;25332;15860;27556;51044;1.1033027787303766;5.6025405580854475;4
DADCA-lkh;20;4;3.48804;71;259200;13000;4831;375;4;255345;248500;51744;647;32169;54351;1.3456944920743799;6.4176190382086675;4
DADCA-parted-nsn;20;4;3.26389;71;259200;13000;4286;3;4;259200;245515;26882;647;32460;49958;1.2592163923182442;6.533265720983404;4
TSPConcorde;20;8;6.48804;71;259200;13000;6889;598;4;244785;226425;25456;4601;56872;50250;2.503101899481788;12.911522633744864;4
DADCA-lkh-cutted;20;8;4.54514;71;259200;13000;6143;369;4;259200;241965;22106;647;40175;51044;1.7535258058984913;8.904354848540258;4
DADCA-lkh;20;8;5.31896;71;259200;13000;6485;382;4;258465;243170;53186;23562;39091;54351;2.052068746665904;9.786318911074357;4
DADCA-parted-nsn;20;8;5.22743;71;259200;13000;5777;3;4;259200;238475;21871;7918;49887;49958;2.0167556155692736;10.463650577596294;4
TSPConcorde;20;12;8.34886;71;259200;13000;8872;481;4;240305;234785;28912;647;75305;54351;3.221011528825638;15.36100878128471;4
DADCA-lkh-cutted;20;12;6.63098;71;259200;13000;8610;394;4;259200;237080;22736;4747;62617;51044;2.558248432975157;12.990713772963732;4
DADCA-lkh;20;12;6.91184;71;259200;13000;8427;374;4;259200;236420;47982;14413;57987;54351;2.6666065338744094;12.71705053412535;4
DADCA-parted-nsn;20;12;7.30826;71;259200;13000;8000;3;4;259200;232050;20765;4747;66208;49958;2.8195432765584534;14.628800538131053;4
TSPConcorde;20;16;10.99489;71;259200;13000;11672;557;4;234345;227280;28910;647;99392;54351;4.241854983520043;20.229412738098567;4
DADCA-lkh-cutted;20;16;9.00993;71;259200;13000;10777;381;4;259200;226655;21161;4747;82812;51044;3.476054943510897;17.651309485111366;4
DADCA-lkh;20;16;9.73360;71;259200;13000;11011;399;4;259200;229465;40559;11023;78971;54351;3.755248223403445;17.908784373906144;4
DADCA-parted-nsn;20;16;9.66406;71;259200;13000;10227;2;4;259200;221615;20116;4747;89651;49958;3.7284191743827173;19.344374274390496;4
TSPConcorde;200;4;1.24982;71;259200;13000;33190;1110;4;259200;251510;50950;11311;68393;131842;0.4821823857357867;0.9479655525759311;4
DADCA-lkh-cutted;200;4;0.91840;71;259200;13000;33562;1900;4;259200;251480;48392;11402;50389;132507;0.3543220593278482;0.6930975554331338;4
DADCA-lkh;200;4;1.25252;71;259200;13000;32533;1984;4;259200;251495;50957;11302;68501;131842;0.4832242905521282;0.9500139266023848;4
DADCA-parted-nsn;200;4;0.63313;71;259200;13000;30291;8;4;259200;247845;36783;24129;39183;162123;0.24426342092478376;0.3905249637849284;4
TSPConcorde;200;8;1.78646;71;259200;13000;35881;939;4;259200;247715;47161;10203;136854;131842;0.6892200360082289;1.3549994184958734;4
DADCA-lkh-cutted;200;8;1.30404;71;259200;13000;36999;1900;4;259200;247675;44678;10610;100518;132507;0.5031023460124224;0.9841301069861962;4
DADCA-lkh;200;8;1.78632;71;259200;13000;38861;2252;4;259200;247690;47255;10164;136940;131842;0.6891679407674149;1.3548969997945568;4
DADCA-parted-nsn;200;8;0.89564;71;259200;13000;34508;9;4;259200;242635;35755;9145;78303;162123;0.34554029016156074;0.5524450152654253;4
TSPConcorde;200;12;2.07553;71;259200;13000;40811;1131;4;259200;243295;50227;28399;154371;132779;0.8007447833314275;1.56314664095607;4
DADCA-lkh-cutted;200;12;1.83168;71;259200;13000;41505;1906;4;259200;243165;41506;21574;130979;132507;0.7066682205932794;1.3823300110769847;4
DADCA-lkh;200;12;2.51748;71;259200;13000;41648;1933;4;259200;243075;45597;21170;178225;131842;0.9712487854366713;1.9094650049694726;4
DADCA-parted-nsn;200;12;1.24535;71;259200;13000;41833;8;4;259200;236520;33310;22654;101695;162123;0.4804595217001986;0.7681520081955767;4
TSPConcorde;200;16;2.67891;71;259200;13000;46701;1085;4;259200;238880;49002;17282;213829;132779;1.033528645833334;2.017567725318011;4
DADCA-lkh-cutted;200;16;2.34059;71;259200;13000;48289;1916;4;259200;239290;40358;18909;191262;132507;0.9030040199664692;1.766386998236386;4
DADCA-lkh;200;16;3.24228;71;259200;13000;48285;1928;4;259200;237215;42850;18410;260255;131842;1.2508811537875335;2.459219331182238;4
DADCA-parted-nsn;200;16;1.59857;71;259200;13000;47819;9;4;259200;230105;33125;9097;141140;162123;0.6167332295000753;0.9860245189542478;4
TSPConcorde;20;4;3.92004;71;259200;13000;5558;523;4;250835;240960;24796;10005;36873;47923;1.5123620518023184;8.179876965698327;5
DADCA-lkh-cutted;20;4;2.45206;71;259200;13000;4563;363;4;259200;249990;19735;2422;21578;48977;0.9460123623494902;5.006562352144636;5
DADCA-lkh;20;4;3.81308;71;259200;13000;4682;362;4;255650;245250;47501;2422;33355;47923;1.4710951788980318;7.956677803358926;5
DADCA-parted-nsn;20;4;2.22058;71;259200;13000;4299;3;4;259200;250735;17081;2422;19076;55612;0.8567062352347184;3.9929917315118866;5
TSPConcorde;20;8;6.51736;71;259200;13000;6833;494;4;245620;228675;23357;20791;60538;47923;2.5144140089163227;13.599651756173673;5
DADCA-lkh-cutted;20;8;3.86892;71;259200;13000;5983;374;4;259200;243965;18711;2422;35753;48977;1.4926402820644706;7.899470386326454;5
DADCA-lkh;20;8;5.71740;71;259200;13000;6179;369;4;258025;239870;53465;9571;51084;47923;2.205786917962202;11.93038768724418;5
DADCA-parted-nsn;20;8;3.60725;71;259200;13000;5847;2;4;259200;245520;16208;14438;33776;55612;1.391687147538483;6.486465306803834;5
TSPConcorde;20;12;9.21123;71;259200;13000;8624;499;4;240455;215930;23230;2422;83469;47923;3.5537140632144486;19.220889451519835;5
DADCA-lkh-cutted;20;12;5.57157;71;259200;13000;8002;369;4;259200;234120;23343;2422;49908;48977;2.1495240578798973;11.375883288124411;5
DADCA-lkh;20;12;8.76794;71;259200;13000;8497;352;4;255065;232400;44437;4149;70685;47923;3.3826928297896677;18.29589093924591;5
DADCA-parted-nsn;20;12;4.75154;71;259200;13000;8646;2;4;259200;241005;17742;9913;46777;55612;1.833157102575826;8.544096975250918;5
TSPConcorde;20;16;13.34944;71;259200;13000;13219;704;4;232840;199090;24747;4149;120478;46196;5.150247139822437;28.89739498315819;5
DADCA-lkh-cutted;20;16;7.70380;71;259200;13000;12276;380;4;259200;222020;22331;23317;70295;48977;2.972145121265812;15.729424330442829;5
DADCA-lkh;20;16;11.22878;71;259200;13000;10999;396;4;255375;218450;37095;7442;85674;47923;4.332091382792256;23.43088050455424;5
DADCA-parted-nsn;20;16;6.20708;71;259200;13000;11383;2;4;259200;234315;20480;2422;58427;55612;2.3947065876962346;11.161403070036396;5
TSPConcorde;200;4;1.25665;71;259200;13000;34318;2084;4;259200;251555;52724;11711;69965;135594;0.4848169164856746;0.926770688622556;5
DADCA-lkh-cutted;200;4;0.96082;71;259200;13000;36925;3234;4;259200;251510;35762;11225;53367;135694;0.37068740712162657;0.7080797671667547;5
DADCA-lkh;200;4;0.94669;71;259200;13000;34631;3211;4;259200;251525;55929;14977;53249;136196;0.36523601227899927;0.6950951157355326;5
DADCA-parted-nsn;200;4;0.52636;71;259200;13000;33127;8;4;259200;247690;45770;23821;34412;162412;0.20307096979309544;0.32408932449800715;5
TSPConcorde;200;8;1.80467;71;259200;13000;39747;2881;4;259200;247705;49069;11139;140051;135594;0.6962454513412607;1.3309351519068304;5
DADCA-lkh-cutted;200;8;1.33861;71;259200;13000;40474;3204;4;259200;247745;32896;8585;106606;135694;0.5164387276615586;0.9864910623157692;5
DADCA-lkh;200;8;1.36952;71;259200;13000;38166;3185;4;259200;247755;51794;13263;106840;136196;0.5283648167200128;1.0055520022161246;5
DADCA-parted-nsn;200;8;0.77484;71;259200;13000;34843;10;4;259200;242525;43990;23783;61952;162412;0.2989336550735421;0.47708053219627927;5
TSPConcorde;200;12;1.91477;71;259200;13000;43363;1864;4;259200;243120;48496;24525;138827;136196;0.7387216780502232;1.4058904736601503;5
DADCA-lkh-cutted;200;12;1.88653;71;259200;13000;44100;3154;4;259200;243360;32148;11191;149201;135694;0.7278263305422185;1.3902794882348743;5
DADCA-lkh;200;12;1.91639;71;259200;13000;43634;3185;4;259200;243135;48485;24515;139024;136196;0.7393468209400264;1.4070802078449796;5
